# scenario=step-free
t,iq_ref,iq,id,vd,vq,omega,theta_e,duty_a,duty_b,duty_c
0.0381004,0.5,0.494797,0.00121309,-0.736278,6.20876,65.3506,0.742073,0.0599559,0.940044,0.327151
0.0381504,0.5,0.494797,0.0012132,-0.737346,6.21333,65.4378,0.778042,0.0563177,0.943682,0.354591
0.0382004,0.5,0.494797,0.00121331,-0.738414,6.21791,65.525,0.814058,0.0532469,0.946753,0.382297
0.0382504,0.5,0.494798,0.00121356,-0.739482,6.22248,65.6123,0.850124,0.0507506,0.949249,0.410235
0.0383004,0.5,0.494798,0.00121371,-0.74055,6.22706,65.6995,0.886237,0.0488351,0.951165,0.43837
0.0383504,0.5,0.494798,0.0012139,-0.741619,6.23163,65.7867,0.922398,0.0475063,0.952494,0.466664
0.0384004,0.5,0.494798,0.00121418,-0.742687,6.23621,65.8739,0.958607,0.0467692,0.953231,0.495081
0.0384504,0.5,0.494798,0.00121438,-0.743756,6.24078,65.961,0.994864,0.0466277,0.953372,0.523586
0.0385004,0.5,0.494799,0.00121455,-0.744826,6.24535,66.0482,1.03117,0.0470857,0.952914,0.55214
0.0385504,0.5,0.494799,0.00121477,-0.745895,6.24993,66.1353,1.06752,0.0481454,0.951855,0.580703
0.0386004,0.5,0.494799,0.00121494,-0.746965,6.2545,66.2224,1.10392,0.049809,0.950191,0.60924
0.0386504,0.5,0.4948,0.00121506,-0.748034,6.25907,66.3095,1.14037,0.0520774,0.947923,0.637711
0.0387004,0.5,0.4948,0.00121531,-0.749103,6.26365,66.3967,1.17687,0.0549508,0.945049,0.666076
0.0387504,0.5,0.494801,0.00121551,-0.750174,6.26822,66.4838,1.21341,0.0584287,0.941571,0.6943
0.0388004,0.5,0.494801,0.00121569,-0.751244,6.27279,66.5709,1.25,0.0625096,0.93749,0.722341
0.0388504,0.5,0.494801,0.00121583,-0.752314,6.27736,66.6581,1.28664,0.0671911,0.932809,0.75016
0.0389004,0.5,0.494802,0.00121594,-0.753384,6.28193,66.7452,1.32333,0.0724702,0.92753,0.777719
0.0389504,0.5,0.494802,0.00121607,-0.754454,6.2865,66.8323,1.36007,0.0783429,0.921657,0.804978
0.0390004,0.5,0.494802,0.00121641,-0.755525,6.29107,66.9194,1.39685,0.0848042,0.915196,0.831898
0.0390504,0.5,0.494803,0.00121654,-0.756597,6.29564,67.0066,1.43369,0.0918489,0.908151,0.858443
0.0391004,0.5,0.494803,0.00121672,-0.757667,6.30021,67.0937,1.47057,0.0994698,0.90053,0.884571
0.0391504,0.5,0.494803,0.00121673,-0.758738,6.30478,67.1808,1.50749,0.0987071,0.883387,0.901293
0.0392004,0.5,0.494803,0.00121684,-0.759808,6.30935,67.268,1.54447,0.0904914,0.85767,0.909509
0.0392504,0.5,0.494804,0.00121712,-0.760879,6.31392,67.3551,1.58149,0.0828161,0.83139,0.917184
0.0393004,0.5,0.494804,0.00121725,-0.761952,6.31849,67.4422,1.61856,0.0756945,0.804579,0.924306
0.0393504,0.5,0.494804,0.00121735,-0.763023,6.32306,67.5293,1.65568,0.0691398,0.777274,0.93086
0.0394004,0.5,0.494804,0.00121752,-0.764094,6.32763,67.6163,1.69285,0.0631645,0.74951,0.936836
0.0394504,0.5,0.494805,0.00121755,-0.765166,6.3322,67.7034,1.73007,0.0577795,0.721322,0.942221
0.0395004,0.5,0.494805,0.00121785,-0.766237,6.33677,67.7904,1.76733,0.0529959,0.692749,0.947004
0.0395504,0.5,0.494805,0.00121804,-0.76731,6.34134,67.8775,1.80464,0.0488233,0.663828,0.951177
0.0396004,0.5,0.494806,0.0012182,-0.768382,6.3459,67.9645,1.842,0.045271,0.634598,0.954729
0.0396504,0.5,0.494806,0.00121827,-0.769455,6.35047,68.0516,1.87941,0.0423473,0.605099,0.957653
0.0397004,0.5,0.494807,0.00121849,-0.770526,6.35504,68.1386,1.91686,0.0400599,0.575372,0.95994
0.0397504,0.5,0.494807,0.00121865,-0.771599,6.3596,68.2257,1.95436,0.0384149,0.545457,0.961585
0.0398004,0.5,0.494807,0.00121878,-0.772672,6.36417,68.3127,1.99191,0.0374183,0.515396,0.962582
0.0398504,0.5,0.494808,0.00121911,-0.773745,6.36874,68.3998,2.02951,0.0370749,0.485232,0.962925
0.0399004,0.5,0.494808,0.00121923,-0.774819,6.3733,68.4868,2.06716,0.0373888,0.455005,0.962611
0.0399504,0.5,0.494808,0.00121937,-0.775892,6.37787,68.5739,2.10485,0.0383628,0.424761,0.961637
0.0400004,0.5,0.494808,0.00121965,-0.776965,6.38243,68.6609,2.14259,0.0399991,0.394542,0.960001
0.0400504,0.5,0.494809,0.0012199,-0.778039,6.387,68.748,2.18038,0.0422986,0.364393,0.957701
0.0401004,0.5,0.494809,0.00122013,-0.779113,6.39156,68.835,2.21822,0.0452618,0.334356,0.954738
0.0401504,0.5,0.494809,0.00122033,-0.780188,6.39613,68.9221,2.25611,0.0488876,0.304475,0.951112
0.0402004,0.5,0.494809,0.00122053,-0.781263,6.40069,69.0091,2.29404,0.0531744,0.274796,0.946826
0.0402504,0.5,0.49481,0.00122076,-0.782337,6.40526,69.0961,2.33202,0.0581194,0.245363,0.941881
0.0403004,0.5,0.49481,0.00122082,-0.783412,6.40982,69.1831,2.37005,0.0637187,0.216219,0.936281
0.0403504,0.5,0.49481,0.00122094,-0.784486,6.41439,69.2701,2.40813,0.0699675,0.18741,0.930033
0.0404004,0.5,0.494811,0.0012211,-0.785561,6.41895,69.357,2.44625,0.0768599,0.158979,0.92314
0.0404504,0.5,0.494811,0.00122125,-0.786636,6.42351,69.444,2.48443,0.0843897,0.130969,0.91561
0.0405004,0.5,0.494811,0.00122133,-0.787711,6.42807,69.531,2.52265,0.0925488,0.103424,0.907451
0.0405504,0.5,0.494812,0.0012215,-0.788785,6.43264,69.618,2.56091,0.113798,0.0888577,0.911142
0.0406004,0.5,0.494812,0.00122155,-0.789861,6.4372,69.7049,2.59923,0.141126,0.08031,0.91969
0.0406504,0.5,0.494812,0.00122171,-0.790935,6.44176,69.7919,2.63759,0.169056,0.0723591,0.927641
0.0407004,0.5,0.494813,0.00122193,-0.792011,6.44632,69.8789,2.67601,0.197551,0.0650197,0.93498
0.0407504,0.5,0.494813,0.00122206,-0.793087,6.45088,69.9659,2.71447,0.226571,0.0583058,0.941694
0.0408004,0.5,0.494813,0.00122231,-0.794162,6.45544,70.0528,2.75297,0.256074,0.0522308,0.947769
0.0408504,0.5,0.494814,0.00122262,-0.795239,6.46,70.1398,2.79153,0.28602,0.0468071,0.953193
0.0409004,0.5,0.494814,0.00122286,-0.796316,6.46457,70.2268,2.83013,0.316368,0.0420461,0.957954
0.0409504,0.5,0.494814,0.00122301,-0.797393,6.46913,70.3138,2.86878,0.347071,0.0379584,0.962042
0.0410004,0.5,0.494814,0.0012233,-0.798469,6.47369,70.4007,2.90748,0.378084,0.0345538,0.965446
0.0410504,0.5,0.494815,0.00122349,-0.799547,6.47825,70.4877,2.94623,0.409365,0.0318409,0.968159
0.0411004,0.5,0.494815,0.00122361,-0.800624,6.48281,70.5746,2.98502,0.440865,0.0298273,0.970173
0.0411504,0.5,0.494815,0.00122366,-0.801701,6.48737,70.6615,3.02386,0.472539,0.0285198,0.97148
0.0412004,0.5,0.494815,0.00122373,-0.802777,6.49193,70.7484,3.06275,0.504338,0.0279237,0.972076
0.0412504,0.5,0.494816,0.00122387,-0.803854,6.49648,70.8353,3.10169,0.536214,0.0280441,0.971956
0.0413004,0.5,0.494816,0.00122414,-0.804931,6.50104,70.9222,3.14068,0.56812,0.0288838,0.971116
0.0413504,0.5,0.494817,0.00122424,-0.806009,6.5056,71.0091,3.17971,0.600008,0.0304457,0.969554
0.0414004,0.5,0.494817,0.00122445,-0.807087,6.51016,71.096,3.21879,0.631825,0.0327308,0.967269
0.0414504,0.5,0.494817,0.00122451,-0.808165,6.51471,71.1829,3.25792,0.663525,0.0357396,0.96426
0.0415004,0.5,0.494818,0.00122457,-0.809242,6.51927,71.2698,3.2971,0.695057,0.0394707,0.960529
0.0415504,0.5,0.494818,0.00122486,-0.81032,6.52383,71.3567,3.33632,0.726369,0.0439219,0.956078
0.0416004,0.5,0.494818,0.00122495,-0.811399,6.52838,71.4436,3.3756,0.757416,0.0490904,0.95091
0.0416504,0.5,0.49478,0.00122382,-0.812477,6.53145,71.5305,3.41492,0.788101,0.0550756,0.944924
0.0417004,0.5,0.494626,0.00121747,-0.813546,6.53132,71.6174,3.45428,0.818296,0.0619883,0.938012
0.0417504,0.5,0.494374,0.0012035,-0.814581,6.53119,71.7042,3.4937,0.848026,0.0695921,0.930408
0.0418004,0.5,0.494037,0.00118115,-0.815561,6.53107,71.791,3.53316,0.877241,0.0778769,0.922123
0.0418504,0.5,0.49363,0.00115039,-0.816473,6.53095,71.8776,3.57267,0.905893,0.0868311,0.913169
0.0419004,0.5,0.493162,0.00111191,-0.817311,6.53085,71.9642,3.61223,0.918746,0.0812543,0.88837
0.0419504,0.5,0.492644,0.00106682,-0.818071,6.53075,72.0507,3.65184,0.92731,0.07269,0.859296
0.0420004,0.5,0.492083,0.0010162,-0.818755,6.53067,72.1371,3.69149,0.935209,0.0647915,0.829629
0.0420504,0.5,0.491486,0.000961276,-0.819362,6.53059,72.2234,3.73119,0.942427,0.0575729,0.799416
0.0421004,0.5,0.490858,0.000903201,-0.819897,6.53053,72.3095,3.77094,0.948952,0.0510475,0.768701
0.0421504,0.5,0.490206,0.000843149,-0.820363,6.53047,72.3955,3.81074,0.954772,0.0452275,0.737531
0.0422004,0.5,0.489531,0.000781967,-0.820765,6.53042,72.4814,3.85058,0.959876,0.040124,0.705955
0.0422504,0.5,0.488839,0.000720802,-0.821107,6.53037,72.5671,3.89047,0.964253,0.0357474,0.674022
0.0423004,0.5,0.488132,0.000659954,-0.821395,6.53034,72.6527,3.93041,0.967894,0.0321061,0.641778
0.0423504,0.5,0.487413,0.000600544,-0.821631,6.53031,72.7381,3.97039,0.970791,0.0292088,0.60928
0.0424004,0.5,0.486683,0.000542899,-0.821823,6.53028,72.8234,4.01042,0.972938,0.0270618,0.576573
0.0424504,0.5,0.485945,0.000487267,-0.821975,6.53026,72.9085,4.05051,0.974329,0.0256708,0.543709
0.0425004,0.5,0.485199,0.000433502,-0.822089,6.53025,72.9935,4.09063,0.974959,0.0250405,0.51074
0.0425504,0.5,0.484448,0.00038261,-0.822166,6.53024,73.0783,4.1308,0.974826,0.0251742,0.477721
0.0426004,0.5,0.483692,0.000334115,-0.822214,6.53023,73.163,4.17102,0.973926,0.0260741,0.444703
0.0426504,0.5,0.482932,0.000288414,-0.822234,6.53023,73.2476,4.21129,0.972259,0.0277412,0.41174
0.0427004,0.5,0.482169,0.000245367,-0.822229,6.53023,73.3319,4.2516,0.969825,0.0301751,0.378885
0.0427504,0.5,0.481403,0.000204892,-0.822201,6.53024,73.4161,4.29196,0.966625,0.0333746,0.346191
0.0428004,0.5,0.480635,0.000167269,-0.822152,6.53024,73.5002,4.33236,0.962663,0.0373366,0.313714
0.0428504,0.5,0.479866,0.000132295,-0.822087,6.53025,73.5841,4.37281,0.957943,0.0420572,0.281505
0.0429004,0.5,0.479095,9.96353e-05,-0.822005,6.53026,73.6679,4.41331,0.952469,0.0475314,0.249617
0.0429504,0.5,0.478324,6.94283e-05,-0.821908,6.53027,73.7515,4.45385,0.946248,0.0537525,0.218105
0.0430004,0.5,0.477552,4.12813e-05,-0.821798,6.53029,73.8349,4.49444,0.939287,0.0607127,0.187022
0.0430504,0.5,0.47678,1.50333e-05,-0.821675,6.5303,73.9182,4.53508,0.931597,0.0684034,0.156419
0.0431004,0.5,0.476008,-9.2639e-06,-0.82154,6.53032,74.0013,4.57575,0.923187,0.0768134,0.12635
0.0431504,0.5,0.475236,-3.13782e-05,-0.821394,6.53034,74.0843,4.61648,0.914069,0.0859312,0.096867
0.0432004,0.5,0.474464,-5.21132e-05,-0.821241,6.53036,74.1671,4.65725,0.918119,0.10961,0.081881
0.0432504,0.5,0.473693,-7.13513e-05,-0.821078,6.53038,74.2497,4.69807,0.926953,0.139435,0.0730466
0.0433004,0.5,0.472922,-8.86991e-05,-0.820906,6.5304,74.3322,4.73893,0.935087,0.16989,0.0649129
0.0433504,0.5,0.472152,-0.000105109,-0.82073,6.53042,74.4146,4.77984,0.942505,0.20093,0.0574949
0.0434004,0.5,0.471382,-0.000120024,-0.820544,6.53044,74.4967,4.82079,0.949192,0.232502,0.0508081
0.0434504,0.5,0.470614,-0.000134018,-0.820354,6.53047,74.5788,4.86179,0.955135,0.264558,0.0448655
0.0435004,0.5,0.469846,-0.000147172,-0.820157,6.53049,74.6606,4.90283,0.96032,0.297043,0.0396801
0.0435505,0.5,0.469079,-0.000158936,-0.819953,6.53052,74.7423,4.94392,0.964737,0.329901,0.035263
0.0436005,0.5,0.468313,-0.000169956,-0.819747,6.53054,74.8239,4.98505,0.968376,0.363085,0.0316237
0.0436505,0.5,0.467549,-0.000180046,-0.819535,6.53057,74.9053,5.02623,0.971229,0.396533,0.0287712
0.0437005,0.5,0.466785,-0.000189618,-0.819319,6.5306,74.9865,5.06745,0.973287,0.430193,0.0267129
0.0437505,0.5,0.466022,-0.000198263,-0.819098,6.53063,75.0676,5.10872,0.974545,0.464007,0.0254548
0.0438005,0.5,0.465261,-0.000206437,-0.818875,6.53065,75.1486,5.15003,0.974998,0.49792,0.0250015
0.0438505,0.5,0.464501,-0.000213838,-0.818647,6.53068,75.2293,5.19139,0.974643,0.531871,0.0253566
0.0439005,0.5,0.463742,-0.000221016,-0.818417,6.53071,75.31,5.23279,0.973478,0.565806,0.0265219
0.0439505,0.5,0.462984,-0.000227572,-0.818182,6.53074,75.3904,5.27423,0.971502,0.599661,0.0284979
0.0440005,0.5,0.462227,-0.00023398,-0.817944,6.53077,75.4708,5.31572,0.968716,0.633383,0.031284
0.0440505,0.5,0.461472,-0.000239826,-0.817702,6.5308,75.5509,5.35725,0.965122,0.666909,0.0348777
0.0441005,0.5,0.460718,-0.00024496,-0.817458,6.53083,75.6309,5.39883,0.960725,0.700183,0.0392754
0.0441505,0.5,0.459966,-0.000250052,-0.817213,6.53086,75.7108,5.44045,0.955527,0.733152,0.0444728
0.0442005,0.5,0.459214,-0.000254702,-0.816965,6.53089,75.7905,5.48212,0.949537,0.765751,0.0504626
0.0442505,0.5,0.458464,-0.000259395,-0.816714,6.53092,75.8701,5.52383,0.942762,0.797925,0.0572375
0.0443005,0.5,0.457716,-0.00026376,-0.816459,6.53096,75.9495,5.56559,0.935212,0.829614,0.0647875
0.0443505,0.5,0.456969,-0.000267905,-0.816202,6.53099,76.0287,5.60738,0.926898,0.860763,0.0731022
0.0444005,0.5,0.456223,-0.000271782,-0.815943,6.53102,76.1078,5.64922,0.917831,0.891315,0.0821694
0.0444505,0.5,0.455478,-0.000275558,-0.815682,6.53105,76.1867,5.69111,0.901428,0.914621,0.0853795
0.0445005,0.5,0.454735,-0.000279392,-0.815418,6.53109,76.2655,5.73304,0.871035,0.923953,0.0760471
0.0445505,0.5,0.453993,-0.000283196,-0.81515,6.53112,76.3442,5.775,0.839962,0.932551,0.0674492
0.0446005,0.5,0.453253,-0.000286531,-0.81488,6.53115,76.4227,5.81701,0.808262,0.940397,0.0596026
0.0446505,0.5,0.452514,-0.000289539,-0.814609,6.53119,76.501,5.85907,0.775986,0.947477,0.052523
0.0447005,0.5,0.451777,-0.000292662,-0.814337,6.53122,76.5792,5.90117,0.743187,0.953775,0.0462251
0.0447505,0.5,0.45104,-0.000295567,-0.814062,6.53126,76.6572,5.94331,0.709927,0.959277,0.0407232
0.0448005,0.5,0.450306,-0.000298254,-0.813785,6.53129,76.7351,5.9855,0.67626,0.963971,0.036029
0.0448505,0.5,0.449572,-0.00030113,-0.813507,6.53132,76.8129,6.02773,0.642246,0.967847,0.0321535
0.0449005,0.5,0.44884,-0.000303911,-0.813226,6.53136,76.8905,6.07,0.607947,0.970894,0.0291064
0.0449505,0.5,0.44811,-0.000306604,-0.812943,6.53139,76.9679,6.11231,0.573419,0.973105,0.0268952
0.0450005,0.5,0.447381,-0.000308957,-0.812658,6.53143,77.0452,6.15467,0.538727,0.974473,0.0255266
0.0450505,0.5,0.446653,-0.000311393,-0.812373,6.53147,77.1224,6.19706,0.50393,0.974995,0.0250054
0.0451005,0.5,0.445927,-0.000313956,-0.812085,6.5315,77.1994,6.2395,0.469091,0.974665,0.0253353
0.0451505,0.5,0.445202,-0.000316306,-0.811794,6.53154,77.2762,6.28199,0.434274,0.973482,0.0265183
0.0452005,0.5,0.444478,-0.000318449,-0.811502,6.53157,77.3529,0.041326,0.39954,0.971446,0.0285544
0.0452505,0.5,0.443756,-0.000320561,-0.811209,6.53161,77.4295,0.0838943,0.364954,0.968557,0.0314428
0.0453005,0.5,0.443035,-0.000322749,-0.810915,6.53165,77.5059,0.126504,0.330576,0.964819,0.0351808
0.0453505,0.5,0.442316,-0.000325023,-0.810619,6.53168,77.5822,0.169155,0.296472,0.960236,0.0397641
0.0454005,0.5,0.441598,-0.000327105,-0.81032,6.53172,77.6583,0.211849,0.262704,0.954813,0.0451865
0.0454505,0.5,0.440882,-0.000329279,-0.81002,6.53176,77.7343,0.254583,0.229334,0.948559,0.0514413
0.0455005,0.5,0.440167,-0.000331377,-0.809718,6.5318,77.8101,0.297359,0.196425,0.941481,0.0585187
0.0455505,0.5,0.439453,-0.000333283,-0.809414,6.53183,77.8858,0.340177,0.164038,0.933591,0.0664085
0.0456005,0.5,0.43874,-0.000335247,-0.80911,6.53187,77.9613,0.383037,0.132234,0.924901,0.0750988
0.0456505,0.5,0.43803,-0.000337052,-0.808804,6.53191,78.0367,0.425939,0.101072,0.915424,0.0845759
0.0457005,0.5,0.43732,-0.000339035,-0.808497,6.53195,78.1119,0.468881,0.0827184,0.917282,0.106931
0.0457505,0.5,0.436612,-0.000340743,-0.808187,6.53199,78.187,0.511867,0.0733708,0.926629,0.138285
0.0458005,0.5,0.435905,-0.000342744,-0.807878,6.53202,78.262,0.554893,0.0647996,0.9352,0.170338
0.0458505,0.5,0.4352,-0.000344796,-0.807565,6.53206,78.3368,0.597959,0.057024,0.942976,0.203029
0.0459005,0.5,0.434496,-0.000346675,-0.80725,6.5321,78.4115,0.641067,0.0500604,0.94994,0.236299
0.0459505,0.5,0.433793,-0.000348549,-0.806934,6.53214,78.486,0.684215,0.0439238,0.956076,0.27009
0.0460005,0.5,0.433092,-0.000350089,-0.806617,6.53218,78.5604,0.727407,0.0386281,0.961372,0.30434
0.0460505,0.5,0.432392,-0.000352028,-0.8063,6.53222,78.6347,0.770637,0.0341853,0.965815,0.338988
0.0461005,0.5,0.431693,-0.00035386,-0.805979,6.53226,78.7088,0.813907,0.0306066,0.969393,0.373966
0.0461505,0.5,0.430996,-0.000355446,-0.805657,6.5323,78.7827,0.857219,0.027901,0.972099,0.409212
0.0462005,0.5,0.4303,-0.000356958,-0.805335,6.53234,78.8566,0.900573,0.0260757,0.973924,0.444662
0.0462505,0.5,0.429606,-0.000358846,-0.805012,6.53238,78.9302,0.943967,0.0251369,0.974863,0.48025
0.0463005,0.5,0.428913,-0.000360657,-0.804686,6.53242,79.0038,0.987401,0.0250888,0.974911,0.515907
0.0463505,0.5,0.428221,-0.000362402,-0.804358,6.53246,79.0772,1.03088,0.025934,0.974066,0.551567
0.0464005,0.5,0.427531,-0.000364086,-0.804029,6.5325,79.1504,1.07439,0.0276732,0.972327,0.587163
0.0464505,0.5,0.426842,-0.000365913,-0.803699,6.53254,79.2236,1.11795,0.030306,0.969694,0.622629
0.0465005,0.5,0.426154,-0.000367586,-0.803367,6.53258,79.2965,1.16154,0.0338295,0.966171,0.657893
0.0465505,0.5,0.425468,-0.000369154,-0.803034,6.53262,79.3694,1.20517,0.0382395,0.96176,0.69289
0.0466005,0.5,0.424783,-0.000370589,-0.8027,6.53266,79.4421,1.24885,0.0435301,0.95647,0.727554
0.0466505,0.5,0.424099,-0.000372273,-0.802366,6.5327,79.5146,1.29257,0.049694,0.950306,0.761818
0.0467005,0.5,0.423417,-0.000373811,-0.802029,6.53274,79.5871,1.33632,0.0567212,0.943279,0.795612
0.0467505,0.5,0.422736,-0.000375227,-0.801691,6.53279,79.6593,1.38012,0.0646009,0.935399,0.828874
0.0468005,0.5,0.422056,-0.000376999,-0.801353,6.53283,79.7315,1.42395,0.0733209,0.926679,0.861538
0.0468505,0.5,0.421378,-0.000378442,-0.801011,6.53287,79.8035,1.46782,0.0828652,0.917135,0.893536
0.0469005,0.5,0.420701,-0.000379936,-0.80067,6.53291,79.8753,1.51174,0.0842047,0.897766,0.915795
0.0469505,0.5,0.420025,-0.000381214,-0.800327,6.53295,79.9471,1.55569,0.0745353,0.865806,0.925465
0.0470005,0.5,0.419351,-0.000382811,-0.799984,6.53299,80.0187,1.59969,0.0656761,0.833111,0.934324
0.0470505,0.5,0.418678,-0.000384328,-0.799638,6.53304,80.0901,1.64372,0.0576474,0.799746,0.942353
0.0471005,0.5,0.418006,-0.000385699,-0.799291,6.53308,80.1614,1.68779,0.0504668,0.765772,0.949533
0.0471505,0.5,0.417336,-0.000387007,-0.798944,6.53312,80.2326,1.7319,0.0441501,0.731252,0.95585
0.0472005,0.5,0.416666,-0.000388582,-0.798596,6.53316,80.3037,1.77605,0.038712,0.696253,0.961288
0.0472505,0.5,0.415999,-0.00039016,-0.798245,6.53321,80.3746,1.82024,0.0341657,0.660842,0.965834
0.0473005,0.5,0.415332,-0.000391586,-0.797893,6.53325,80.4453,1.86446,0.0305223,0.625088,0.969478
0.0473505,0.5,0.414667,-0.00039296,-0.79754,6.53329,80.516,1.90873,0.0277911,0.589057,0.972209
0.0474005,0.5,0.414003,-0.000394395,-0.797186,6.53334,80.5865,1.95303,0.02598,0.552822,0.97402
0.0474505,0.5,0.413341,-0.000395883,-0.796831,6.53338,80.6569,1.99738,0.025095,0.516451,0.974905
0.0475005,0.5,0.412679,-0.000397363,-0.796475,6.53342,80.7271,2.04176,0.0251402,0.480016,0.97486
0.0475505,0.5,0.412019,-0.000398656,-0.796116,6.53347,80.7972,2.08618,0.0261179,0.443589,0.973882
0.0476005,0.5,0.411361,-0.000400136,-0.795758,6.53351,80.8672,2.13064,0.0280288,0.40724,0.971971
0.0476505,0.5,0.410703,-0.000401623,-0.795398,6.53356,80.937,2.17514,0.0308713,0.371043,0.969129
0.0477005,0.5,0.410047,-0.000402905,-0.795036,6.5336,81.0067,2.21968,0.0346422,0.335072,0.965358
0.0477505,0.5,0.409392,-0.000404232,-0.794674,6.53364,81.0763,2.26425,0.0393366,0.299394,0.960663
0.0478005,0.5,0.408739,-0.000405623,-0.794311,6.53369,81.1457,2.30886,0.0449476,0.264083,0.955052
0.0478505,0.5,0.408086,-0.00040668,-0.793946,6.53373,81.215,2.35351,0.0514659,0.229211,0.948534
0.0479005,0.5,0.407435,-0.000407817,-0.793582,6.53378,81.2842,2.3982,0.0588815,0.194847,0.941118
0.0479505,0.5,0.406786,-0.000408958,-0.793217,6.53382,81.3532,2.44293,0.0671818,0.16106,0.932818
0.0480005,0.5,0.406137,-0.000410263,-0.79285,6.53386,81.4221,2.4877,0.0763523,0.127921,0.923648
0.0480505,0.5,0.40549,-0.000411524,-0.792482,6.53391,81.4909,2.5325,0.0863768,0.0954973,0.913623
0.0481005,0.5,0.404844,-0.000412824,-0.792113,6.53395,81.5595,2.57734,0.113929,0.0805464,0.919454
0.0481505,0.5,0.404199,-0.00041427,-0.791742,6.534,81.628,2.62222,0.146842,0.0709878,0.929012
0.0482005,0.5,0.403556,-0.000415597,-0.791369,6.53404,81.6964,2.66713,0.180491,0.0622829,0.937717
0.0482505,0.5,0.402913,-0.00041691,-0.790996,6.53409,81.7646,2.71209,0.21481,0.054451,0.945549
0.0483005,0.5,0.402273,-0.000418071,-0.790621,6.53413,81.8327,2.75708,0.249732,0.0475102,0.95249
0.0483505,0.5,0.401633,-0.000419184,-0.790247,6.53418,81.9007,2.80211,0.285189,0.0414766,0.958523
0.0484005,0.5,0.400994,-0.000420452,-0.789872,6.53422,81.9686,2.84717,0.321109,0.0363647,0.963635
0.0484505,0.5,0.400357,-0.000421551,-0.789495,6.53427,82.0363,2.89228,0.357421,0.0321873,0.967813
0.0485005,0.5,0.399721,-0.000422956,-0.789117,6.53432,82.1039,2.93742,0.394054,0.0289549,0.971045
0.0485505,0.5,0.399087,-0.000423939,-0.788737,6.53436,82.1714,2.98259,0.43093,0.0266769,0.973323
0.0486005,0.5,0.398453,-0.000425241,-0.788359,6.53441,82.2387,3.02781,0.467979,0.0253599,0.97464
0.0486505,0.5,0.397821,-0.000426436,-0.787977,6.53445,82.3059,3.07306,0.505121,0.0250092,0.974991
0.0487005,0.5,0.39719,-0.000427632,-0.787595,6.5345,82.373,3.11835,0.542284,0.0256278,0.974372
0.0487505,0.5,0.39656,-0.000428705,-0.787212,6.53455,82.44,3.16367,0.57939,0.0272167,0.972783
0.0488005,0.5,0.395931,-0.000429932,-0.786828,6.53459,82.5068,3.20904,0.616365,0.0297752,0.970225
0.0488505,0.5,0.395304,-0.00043094,-0.786443,6.53464,82.5735,3.25444,0.653129,0.0333001,0.9667
0.0489005,0.5,0.394678,-0.000432031,-0.786058,6.53469,82.6401,3.29987,0.689611,0.037787,0.962213
0.0489505,0.5,0.394053,-0.000432864,-0.785672,6.53473,82.7065,3.34534,0.72573,0.0432285,0.956772
0.0490005,0.5,0.393429,-0.000433749,-0.785286,6.53478,82.7728,3.39085,0.761413,0.0496157,0.950384
0.0490505,0.5,0.392807,-0.0004351,-0.784899,6.53482,82.839,3.4364,0.796588,0.0569384,0.943062
0.0491005,0.5,0.392186,-0.000436037,-0.784509,6.53487,82.9051,3.48198,0.831174,0.0651824,0.934818
0.0491505,0.5,0.391565,-0.000437266,-0.78412,6.53492,82.971,3.5276,0.865104,0.0743342,0.925666
0.0492005,0.5,0.390947,-0.0004383,-0.783728,6.53497,83.0368,3.57325,0.898301,0.0843754,0.915625
0.0492505,0.5,0.390329,-0.000438956,-0.783336,6.53501,83.1025,3.61894,0.917704,0.0822955,0.891719
0.0493005,0.5,0.389713,-0.000440256,-0.782947,6.53506,83.1681,3.66467,0.927587,0.0724133,0.858307
0.0493505,0.5,0.389097,-0.000441405,-0.782552,6.53511,83.2335,3.71043,0.936584,0.0634158,0.824126
0.0494005,0.5,0.388483,-0.000442201,-0.782156,6.53515,83.2988,3.75623,0.944678,0.0553224,0.789241
0.0494506,0.5,0.38787,-0.000443391,-0.781763,6.5352,83.364,3.80206,0.951848,0.048152,0.753723
0.0495006,0.5,0.387259,-0.000444189,-0.781366,6.53525,83.4291,3.84793,0.958077,0.0419228,0.717648
