# scenario=calib
t,state,theta_e_cmd,v_d,theta_m_enc,mech_accum,id,iq
1.45065,4,1.41676,4,1.1106,-0.122718,0.713125,0.0379584
1.45165,4,1.4199,4,1.1106,-0.122718,0.713125,0.0379544
1.45264,4,1.42304,4,1.1106,-0.122718,0.713125,0.0379507
1.45364,4,1.42619,4,1.10907,-0.124252,0.713125,0.0379471
1.45464,4,1.42933,4,1.10907,-0.124252,0.713126,0.0379436
1.45564,4,1.43247,4,1.10907,-0.124252,0.713126,0.0379403
1.45664,4,1.43561,4,1.10907,-0.124252,0.713126,0.0379372
1.45764,4,1.43875,4,1.10907,-0.124252,0.713126,0.0379343
1.45864,4,1.4419,4,1.10753,-0.125786,0.713126,0.0379315
1.45964,4,1.44504,4,1.10753,-0.125786,0.713127,0.0379288
1.46064,4,1.44818,4,1.10753,-0.125786,0.713127,0.0379262
1.46164,4,1.45132,4,1.10753,-0.125786,0.713127,0.0379237
1.46263,4,1.45447,4,1.10753,-0.125786,0.713127,0.0379214
1.46363,4,1.45761,4,1.106,-0.12732,0.713127,0.0379191
1.46463,4,1.46075,4,1.106,-0.12732,0.713128,0.037917
1.46563,4,1.46389,4,1.106,-0.12732,0.713128,0.037915
1.46663,4,1.46703,4,1.106,-0.12732,0.713128,0.0379144
1.46763,4,1.47018,4,1.106,-0.12732,0.713127,0.037932
1.46863,4,1.47332,4,1.106,-0.12732,0.713126,0.0379522
1.46963,4,1.47646,4,1.10447,-0.128854,0.713125,0.0379717
1.47063,4,1.4796,4,1.10447,-0.128854,0.713124,0.0379901
1.47163,4,1.48274,4,1.10447,-0.128854,0.713124,0.0379902
1.47262,4,1.48589,4,1.10447,-0.128854,0.713124,0.037985
1.47362,4,1.48903,4,1.10447,-0.128854,0.713124,0.0379798
1.47462,4,1.49217,4,1.10293,-0.130388,0.713124,0.0379749
1.47562,4,1.49531,4,1.10293,-0.130388,0.713124,0.0379701
1.47662,4,1.49845,4,1.10293,-0.130388,0.713125,0.0379656
1.47762,4,1.5016,4,1.10293,-0.130388,0.713125,0.0379613
1.47862,4,1.50474,4,1.10293,-0.130388,0.713125,0.0379572
1.47962,4,1.50788,4,1.10293,-0.130388,0.713125,0.0379532
1.48062,4,1.51102,4,1.1014,-0.131922,0.713125,0.0379495
1.48161,4,1.51417,4,1.1014,-0.131922,0.713126,0.037946
1.48261,4,1.51731,4,1.1014,-0.131922,0.713126,0.0379426
1.48361,4,1.52045,4,1.1014,-0.131922,0.713126,0.0379394
1.48461,4,1.52359,4,1.1014,-0.131922,0.713126,0.0379363
1.48561,4,1.52673,4,1.09986,-0.133456,0.713126,0.0379334
1.48661,4,1.52988,4,1.09986,-0.133456,0.713127,0.0379306
1.48761,4,1.53302,4,1.09986,-0.133456,0.713127,0.037928
1.48861,4,1.53616,4,1.09986,-0.133456,0.713127,0.0379254
1.48961,4,1.5393,4,1.09986,-0.133456,0.713127,0.037923
1.49061,4,1.54244,4,1.09833,-0.13499,0.713127,0.0379207
1.4916,4,1.54559,4,1.09833,-0.13499,0.713128,0.0379185
1.4926,4,1.54873,4,1.09833,-0.13499,0.713128,0.0379164
1.4936,4,1.55187,4,1.09833,-0.13499,0.713127,0.0379288
1.4946,4,1.55501,4,1.09833,-0.13499,0.713126,0.037949
1.4956,4,1.55815,4,1.09833,-0.13499,0.713125,0.0379686
1.4966,4,1.5613,4,1.0968,-0.136524,0.713124,0.0379872
1.4976,4,1.56444,4,1.0968,-0.136524,0.713124,0.0379878
1.4986,4,1.56758,4,1.0968,-0.136524,0.713124,0.0379827
1.4996,4,1.57072,4,1.0968,-0.136524,0.713124,0.0379776
1.5006,4,1.57387,4,1.0968,-0.136524,0.713124,0.0379727
1.50159,4,1.57701,4,1.09526,-0.138058,0.713124,0.0379681
1.50259,4,1.58015,4,1.09526,-0.138058,0.713125,0.0379636
1.50359,4,1.58329,4,1.09526,-0.138058,0.713125,0.0379594
1.50459,4,1.58643,4,1.09526,-0.138058,0.713125,0.0379554
1.50559,4,1.58958,4,1.09526,-0.138058,0.713125,0.0379516
1.50659,4,1.59272,4,1.09373,-0.139592,0.713125,0.0379479
1.50759,4,1.59586,4,1.09373,-0.139592,0.713126,0.0379445
1.50859,4,1.599,4,1.09373,-0.139592,0.713126,0.0379411
1.50959,4,1.60214,4,1.09373,-0.139592,0.713126,0.037938
1.51059,4,1.60529,4,1.09373,-0.139592,0.713126,0.037935
1.51158,4,1.60843,4,1.09373,-0.139592,0.713126,0.0379321
1.51258,4,1.61157,4,1.09219,-0.141126,0.713127,0.0379294
1.51358,4,1.61471,4,1.09219,-0.141126,0.713127,0.0379268
1.51458,4,1.61786,4,1.09219,-0.141126,0.713127,0.0379242
1.51558,4,1.621,4,1.09219,-0.141126,0.713127,0.0379219
1.51658,4,1.62414,4,1.09219,-0.141126,0.713127,0.0379197
1.51758,4,1.62728,4,1.09066,-0.14266,0.713128,0.0379175
1.51858,4,1.63042,4,1.09066,-0.14266,0.713127,0.037932
1.51958,4,1.63357,4,1.09066,-0.14266,0.713126,0.0379522
1.52057,4,1.63671,4,1.09066,-0.14266,0.713125,0.0379717
1.52157,4,1.63985,4,1.09066,-0.14266,0.713124,0.0379881
1.52257,4,1.64299,4,1.09066,-0.14266,0.713124,0.0379858
1.52357,4,1.64613,4,1.08913,-0.144194,0.713124,0.0379806
1.52457,4,1.64928,4,1.08913,-0.144194,0.713124,0.0379757
1.52557,4,1.65242,4,1.08913,-0.144194,0.713124,0.0379708
1.52657,4,1.65556,4,1.08913,-0.144194,0.713125,0.0379663
1.52757,4,1.6587,4,1.08913,-0.144194,0.713125,0.037962
1.52857,4,1.66184,4,1.08759,-0.145728,0.713125,0.0379578
1.52957,4,1.66499,4,1.08759,-0.145728,0.713125,0.0379538
1.53056,4,1.66813,4,1.08759,-0.145728,0.713125,0.0379501
1.53156,4,1.67127,4,1.08759,-0.145728,0.713126,0.0379466
1.53256,4,1.67441,4,1.08759,-0.145728,0.713126,0.0379432
1.53356,4,1.67756,4,1.08606,-0.147262,0.713126,0.0379399
1.53456,4,1.6807,4,1.08606,-0.147262,0.713126,0.0379368
1.53556,4,1.68384,4,1.08606,-0.147262,0.713126,0.0379338
1.53656,4,1.68698,4,1.08606,-0.147262,0.713127,0.037931
1.53756,4,1.69012,4,1.08606,-0.147262,0.713127,0.0379284
1.53856,4,1.69327,4,1.08606,-0.147262,0.713127,0.0379258
1.53956,4,1.69641,4,1.08452,-0.148796,0.713127,0.0379233
1.54055,4,1.69955,4,1.08452,-0.148796,0.713127,0.037921
1.54155,4,1.70269,4,1.08452,-0.148796,0.713128,0.0379188
1.54255,4,1.70583,4,1.08452,-0.148796,0.713127,0.0379256
1.54355,4,1.70898,4,1.08452,-0.148796,0.713126,0.0379454
1.54455,4,1.71212,4,1.08299,-0.15033,0.713125,0.0379652
1.54555,4,1.71526,4,1.08299,-0.15033,0.713124,0.0379841
1.54655,4,1.7184,4,1.08299,-0.15033,0.713124,0.0379866
1.54755,4,1.72154,4,1.08299,-0.15033,0.713124,0.0379817
1.54855,4,1.72469,4,1.08299,-0.15033,0.713124,0.0379767
1.54955,4,1.72783,4,1.08146,-0.151864,0.713124,0.0379718
1.55054,4,1.73097,4,1.08146,-0.151864,0.713125,0.0379672
1.55154,4,1.73411,4,1.08146,-0.151864,0.713125,0.0379628
1.55254,4,1.73726,4,1.08146,-0.151864,0.713125,0.0379587
1.55354,4,1.7404,4,1.08146,-0.151864,0.713125,0.0379547
1.55454,4,1.74354,4,1.08146,-0.151864,0.713125,0.0379509
1.55554,4,1.74668,4,1.07992,-0.153398,0.713126,0.0379473
1.55654,4,1.74982,4,1.07992,-0.153398,0.713126,0.0379438
1.55754,4,1.75297,4,1.07992,-0.153398,0.713126,0.0379405
1.55854,4,1.75611,4,1.07992,-0.153398,0.713126,0.0379374
1.55953,4,1.75925,4,1.07992,-0.153398,0.713126,0.0379344
1.56053,4,1.76239,4,1.07839,-0.154932,0.713127,0.0379316
1.56153,4,1.76553,4,1.07839,-0.154932,0.713127,0.0379289
1.56253,4,1.76868,4,1.07839,-0.154932,0.713127,0.0379263
1.56353,4,1.77182,4,1.07839,-0.154932,0.713127,0.0379238
1.56453,4,1.77496,4,1.07839,-0.154932,0.713127,0.0379214
1.56553,4,1.7781,4,1.07839,-0.154932,0.713128,0.0379192
1.56653,4,1.78124,4,1.07685,-0.156466,0.713127,0.0379247
1.56753,4,1.78439,4,1.07685,-0.156466,0.713126,0.0379444
1.56853,4,1.78753,4,1.07685,-0.156466,0.713125,0.0379642
1.56952,4,1.79067,4,1.07685,-0.156466,0.713124,0.0379831
1.57052,4,1.79381,4,1.07685,-0.156466,0.713124,0.0379865
1.57152,4,1.79696,4,1.07532,-0.158,0.713124,0.0379817
1.57252,4,1.8001,4,1.07532,-0.158,0.713124,0.0379767
1.57352,4,1.80324,4,1.07532,-0.158,0.713124,0.0379718
1.57452,4,1.80638,4,1.07532,-0.158,0.713125,0.0379672
1.57552,4,1.80952,4,1.07532,-0.158,0.713125,0.0379629
1.57652,4,1.81267,4,1.07379,-0.159534,0.713125,0.0379587
1.57752,4,1.81581,4,1.07379,-0.159534,0.713125,0.0379547
1.57852,4,1.81895,4,1.07379,-0.159534,0.713125,0.0379509
1.57951,4,1.82209,4,1.07379,-0.159534,0.713126,0.0379473
1.58051,4,1.82523,4,1.07379,-0.159534,0.713126,0.0379438
1.58151,4,1.82838,4,1.07379,-0.159534,0.713126,0.0379405
1.58251,4,1.83152,4,1.07225,-0.161067,0.713126,0.0379374
1.58351,4,1.83466,4,1.07225,-0.161067,0.713126,0.0379344
1.58451,4,1.8378,4,1.07225,-0.161067,0.713127,0.0379316
1.58551,4,1.84095,4,1.07225,-0.161067,0.713127,0.0379289
1.58651,4,1.84409,4,1.07225,-0.161067,0.713127,0.0379263
1.58751,4,1.84723,4,1.07072,-0.162601,0.713127,0.0379238
1.58851,4,1.85037,4,1.07072,-0.162601,0.713127,0.0379214
1.5895,4,1.85351,4,1.07072,-0.162601,0.713128,0.0379192
1.5905,4,1.85666,4,1.07072,-0.162601,0.713127,0.0379257
1.5915,4,1.8598,4,1.07072,-0.162601,0.713126,0.0379454
1.5925,4,1.86294,4,1.06918,-0.164135,0.713125,0.0379652
1.5935,4,1.86608,4,1.06918,-0.164135,0.713124,0.0379841
1.5945,4,1.86922,4,1.06918,-0.164135,0.713124,0.0379863
1.5955,4,1.87237,4,1.06918,-0.164135,0.713124,0.0379814
1.5965,4,1.87551,4,1.06918,-0.164135,0.713124,0.0379763
1.5975,4,1.87865,4,1.06918,-0.164135,0.713124,0.0379715
1.59849,4,1.88179,4,1.06765,-0.165669,0.713125,0.0379669
1.59949,4,1.88493,4,1.06765,-0.165669,0.713125,0.0379626
1.60049,4,1.88808,4,1.06765,-0.165669,0.713125,0.0379584
1.60149,4,1.89122,4,1.06765,-0.165669,0.713125,0.0379544
1.60249,4,1.89436,4,1.06765,-0.165669,0.713125,0.0379507
1.60349,4,1.8975,4,1.06612,-0.167203,0.713126,0.0379471
1.60449,4,1.90065,4,1.06612,-0.167203,0.713126,0.0379436
1.60549,4,1.90379,4,1.06612,-0.167203,0.713126,0.0379403
1.60649,4,1.90693,4,1.06612,-0.167203,0.713126,0.0379372
1.60749,4,1.91007,4,1.06612,-0.167203,0.713126,0.0379343
1.60848,4,1.91321,4,1.06458,-0.168737,0.713127,0.0379314
1.60948,4,1.91636,4,1.06458,-0.168737,0.713127,0.0379287
1.61048,4,1.9195,4,1.06458,-0.168737,0.713127,0.0379261
1.61148,4,1.92264,4,1.06458,-0.168737,0.713127,0.0379236
1.61248,4,1.92578,4,1.06458,-0.168737,0.713127,0.0379213
1.61348,4,1.92892,4,1.06458,-0.168737,0.713128,0.0379191
1.61448,4,1.93207,4,1.06305,-0.170271,0.713127,0.0379271
1.61548,4,1.93521,4,1.06305,-0.170271,0.713126,0.037947
1.61648,4,1.93835,4,1.06305,-0.170271,0.713125,0.0379667
1.61748,4,1.94149,4,1.06305,-0.170271,0.713124,0.0379854
1.61847,4,1.94463,4,1.06305,-0.170271,0.713124,0.0379858
1.61947,4,1.94778,4,1.06151,-0.171805,0.713124,0.0379808
1.62047,4,1.95092,4,1.06151,-0.171805,0.713124,0.0379758
1.62147,4,1.95406,4,1.06151,-0.171805,0.713124,0.037971
1.62247,4,1.9572,4,1.06151,-0.171805,0.713125,0.0379665
1.62347,4,1.96035,4,1.06151,-0.171805,0.713125,0.0379621
1.62447,4,1.96349,4,1.06151,-0.171805,0.713125,0.037958
1.62547,4,1.96663,4,1.05998,-0.173339,0.713125,0.037954
1.62647,4,1.96977,4,1.05998,-0.173339,0.713125,0.0379503
1.62747,4,1.97291,4,1.05998,-0.173339,0.713126,0.0379467
1.62846,4,1.97606,4,1.05998,-0.173339,0.713126,0.0379433
1.62946,4,1.9792,4,1.05998,-0.173339,0.713126,0.03794
1.63046,4,1.98234,4,1.05845,-0.174873,0.713126,0.0379369
1.63146,4,1.98548,4,1.05845,-0.174873,0.713126,0.037934
1.63246,4,1.98862,4,1.05845,-0.174873,0.713127,0.0379311
1.63346,4,1.99177,4,1.05845,-0.174873,0.713127,0.0379285
1.63446,4,1.99491,4,1.05845,-0.174873,0.713127,0.0379259
1.63546,4,1.99805,4,1.05691,-0.176407,0.713127,0.0379234
1.63646,4,2.00119,4,1.05691,-0.176407,0.713127,0.0379211
1.63745,4,2.00434,4,1.05691,-0.176407,0.713128,0.0379189
1.63845,4,2.00748,4,1.05691,-0.176407,0.713127,0.0379296
1.63945,4,2.01062,4,1.05691,-0.176407,0.713126,0.0379497
1.64045,4,2.01376,4,1.05691,-0.176407,0.713125,0.0379693
1.64145,4,2.0169,4,1.05538,-0.177941,0.713124,0.0379868
1.64245,4,2.02005,4,1.05538,-0.177941,0.713124,0.0379853
1.64345,4,2.02319,4,1.05538,-0.177941,0.713124,0.0379803
1.64445,4,2.02633,4,1.05538,-0.177941,0.713124,0.0379753
1.64545,4,2.02947,4,1.05538,-0.177941,0.713124,0.0379705
1.64645,4,2.03261,4,1.05384,-0.179475,0.713125,0.037966
1.64744,4,2.03576,4,1.05384,-0.179475,0.713125,0.0379617
1.64844,4,2.0389,4,1.05384,-0.179475,0.713125,0.0379575
1.64944,4,2.04204,4,1.05384,-0.179475,0.713125,0.0379536
1.65044,4,2.04518,4,1.05384,-0.179475,0.713125,0.0379498
1.65144,4,2.04832,4,1.05231,-0.181009,0.713126,0.0379463
1.65244,4,2.05147,4,1.05231,-0.181009,0.713126,0.0379429
1.65344,4,2.05461,4,1.05231,-0.181009,0.713126,0.0379396
1.65444,4,2.05775,4,1.05231,-0.181009,0.713126,0.0379365
1.65544,4,2.06089,4,1.05231,-0.181009,0.713126,0.0379336
1.65644,4,2.06404,4,1.05231,-0.181009,0.713127,0.0379308
1.65743,4,2.06718,4,1.05078,-0.182543,0.713127,0.0379281
1.65843,4,2.07032,4,1.05078,-0.182543,0.713127,0.0379256
1.65943,4,2.07346,4,1.05078,-0.182543,0.713127,0.0379231
1.66043,4,2.0766,4,1.05078,-0.182543,0.713127,0.0379208
1.66143,4,2.07975,4,1.05078,-0.182543,0.713128,0.0379186
1.66243,4,2.08289,4,1.04924,-0.184077,0.713127,0.0379317
1.66343,4,2.08603,4,1.04924,-0.184077,0.713126,0.0379518
1.66443,4,2.08917,4,1.04924,-0.184077,0.713125,0.0379713
1.66543,4,2.09231,4,1.04924,-0.184077,0.713124,0.0379873
1.66643,4,2.09546,4,1.04924,-0.184077,0.713124,0.0379847
1.66742,4,2.0986,4,1.04924,-0.184077,0.713124,0.0379796
1.66842,4,2.10174,4,1.04771,-0.185611,0.713124,0.0379747
1.66942,4,2.10488,4,1.04771,-0.185611,0.713124,0.0379699
1.67042,4,2.10802,4,1.04771,-0.185611,0.713125,0.0379654
1.67142,4,2.11117,4,1.04771,-0.185611,0.713125,0.0379611
1.67242,4,2.11431,4,1.04771,-0.185611,0.713125,0.037957
1.67342,4,2.11745,4,1.04617,-0.187145,0.713125,0.0379531
1.67442,4,2.12059,4,1.04617,-0.187145,0.713125,0.0379494
1.67542,4,2.12374,4,1.04617,-0.187145,0.713126,0.0379459
1.67641,4,2.12688,4,1.04617,-0.187145,0.713126,0.0379425
1.67741,4,2.13002,4,1.04617,-0.187145,0.713126,0.0379393
1.67841,4,2.13316,4,1.04464,-0.188679,0.713126,0.0379362
1.67941,4,2.1363,4,1.04464,-0.188679,0.713126,0.0379333
1.68041,4,2.13945,4,1.04464,-0.188679,0.713127,0.0379305
1.68141,4,2.14259,4,1.04464,-0.188679,0.713127,0.0379278
1.68241,4,2.14573,4,1.04464,-0.188679,0.713127,0.0379253
1.68341,4,2.14887,4,1.04464,-0.188679,0.713127,0.0379228
1.68441,4,2.15201,4,1.04311,-0.190213,0.713127,0.0379205
1.68541,4,2.15516,4,1.04311,-0.190213,0.713128,0.0379186
1.6864,4,2.1583,4,1.04311,-0.190213,0.713127,0.037934
1.6874,4,2.16144,4,1.04311,-0.190213,0.713126,0.0379541
1.6884,4,2.16458,4,1.04311,-0.190213,0.713125,0.0379735
1.6894,4,2.16773,4,1.04157,-0.191747,0.713124,0.0379876
1.6904,4,2.17087,4,1.04157,-0.191747,0.713124,0.0379842
1.6914,4,2.17401,4,1.04157,-0.191747,0.713124,0.0379791
1.6924,4,2.17715,4,1.04157,-0.191747,0.713124,0.0379742
1.6934,4,2.18029,4,1.04157,-0.191747,0.713125,0.0379694
1.6944,4,2.18344,4,1.04004,-0.193281,0.713125,0.037965
1.6954,4,2.18658,4,1.04004,-0.193281,0.713125,0.0379607
1.69639,4,2.18972,4,1.04004,-0.193281,0.713125,0.0379566
1.69739,4,2.19286,4,1.04004,-0.193281,0.713125,0.0379527
1.69839,4,2.196,4,1.04004,-0.193281,0.713125,0.037949
1.69939,4,2.19915,4,1.04004,-0.193281,0.713126,0.0379455
1.70039,4,2.20229,4,1.03851,-0.194815,0.713126,0.0379421
1.70139,4,2.20543,4,1.03851,-0.194815,0.713126,0.0379389
1.70239,4,2.20857,4,1.03851,-0.194815,0.713126,0.0379359
1.70339,4,2.21171,4,1.03851,-0.194815,0.713126,0.037933
1.70439,4,2.21486,4,1.03851,-0.194815,0.713127,0.0379302
1.70539,4,2.218,4,1.03697,-0.196349,0.713127,0.0379275
1.70638,4,2.22114,4,1.03697,-0.196349,0.713127,0.037925
1.70738,4,2.22428,4,1.03697,-0.196349,0.713127,0.0379226
1.70838,4,2.22743,4,1.03697,-0.196349,0.713127,0.0379203
1.70938,4,2.23057,4,1.03697,-0.196349,0.713128,0.0379193
1.71038,4,2.23371,4,1.03697,-0.196349,0.713127,0.0379365
1.71138,4,2.23685,4,1.03544,-0.197883,0.713126,0.0379566
1.71238,4,2.23999,4,1.03544,-0.197883,0.713124,0.0379758
1.71338,4,2.24314,4,1.03544,-0.197883,0.713124,0.0379874
1.71438,4,2.24628,4,1.03544,-0.197883,0.713124,0.0379834
1.71537,4,2.24942,4,1.03544,-0.197883,0.713124,0.0379783
1.71637,4,2.25256,4,1.0339,-0.199417,0.713124,0.0379734
1.71737,4,2.2557,4,1.0339,-0.199417,0.713124,0.0379687
1.71837,4,2.25885,4,1.0339,-0.199417,0.713125,0.0379642
1.71937,4,2.26199,4,1.0339,-0.199417,0.713125,0.03796
1.72037,4,2.26513,4,1.0339,-0.199417,0.713125,0.037956
1.72137,4,2.26827,4,1.03237,-0.200951,0.713125,0.0379521
1.72237,4,2.27141,4,1.03237,-0.200951,0.713126,0.0379484
1.72337,4,2.27456,4,1.03237,-0.200951,0.713126,0.037945
1.72437,4,2.2777,4,1.03237,-0.200951,0.713126,0.0379416
1.72536,4,2.28084,4,1.03237,-0.200951,0.713126,0.0379384
1.72636,4,2.28398,4,1.03237,-0.200951,0.713126,0.0379354
1.72736,4,2.28713,4,1.03084,-0.202485,0.713127,0.0379325
1.72836,4,2.29027,4,1.03084,-0.202485,0.713127,0.0379298
1.72936,4,2.29341,4,1.03084,-0.202485,0.713127,0.0379271
1.73036,4,2.29655,4,1.03084,-0.202485,0.713127,0.0379246
1.73136,4,2.29969,4,1.03084,-0.202485,0.713127,0.0379222
1.73236,4,2.30284,4,1.0293,-0.204019,0.713127,0.0379199
1.73336,4,2.30598,4,1.0293,-0.204019,0.713128,0.0379215
1.73436,4,2.30912,4,1.0293,-0.204019,0.713127,0.0379402
1.73535,4,2.31226,4,1.0293,-0.204019,0.713125,0.0379602
1.73635,4,2.3154,4,1.0293,-0.204019,0.713124,0.0379793
1.73735,4,2.31855,4,1.02777,-0.205553,0.713124,0.0379868
1.73835,4,2.32169,4,1.02777,-0.205553,0.713124,0.0379822
1.73935,4,2.32483,4,1.02777,-0.205553,0.713124,0.0379771
1.74035,4,2.32797,4,1.02777,-0.205553,0.713124,0.0379723
1.74135,4,2.33112,4,1.02777,-0.205553,0.713125,0.0379677
1.74235,4,2.33426,4,1.02777,-0.205553,0.713125,0.0379633
1.74335,4,2.3374,4,1.02623,-0.207087,0.713125,0.0379591
1.74435,4,2.34054,4,1.02623,-0.207087,0.713125,0.0379551
1.74534,4,2.34368,4,1.02623,-0.207087,0.713125,0.0379513
1.74634,4,2.34683,4,1.02623,-0.207087,0.713126,0.0379477
1.74734,4,2.34997,4,1.02623,-0.207087,0.713126,0.0379442
1.74834,4,2.35311,4,1.0247,-0.208621,0.713126,0.0379409
1.74934,4,2.35625,4,1.0247,-0.208621,0.713126,0.0379378
1.75034,4,2.35939,4,1.0247,-0.208621,0.713126,0.0379347
1.75134,4,2.36254,4,1.0247,-0.208621,0.713127,0.0379319
1.75234,4,2.36568,4,1.0247,-0.208621,0.713127,0.0379292
1.75334,4,2.36882,4,1.02317,-0.210155,0.713127,0.0379266
1.75433,4,2.37196,4,1.02317,-0.210155,0.713127,0.0379241
1.75533,4,2.3751,4,1.02317,-0.210155,0.713127,0.0379217
1.75633,4,2.37825,4,1.02317,-0.210155,0.713128,0.0379195
1.75733,4,2.38139,4,1.02317,-0.210155,0.713127,0.0379264
1.75833,4,2.38453,4,1.02317,-0.210155,0.713126,0.0379462
1.75933,4,2.38767,4,1.02163,-0.211689,0.713125,0.037966
1.76033,4,2.39082,4,1.02163,-0.211689,0.713124,0.0379848
1.76133,4,2.39396,4,1.02163,-0.211689,0.713124,0.0379858
1.76233,4,2.3971,4,1.02163,-0.211689,0.713124,0.0379808
1.76333,4,2.40024,4,1.02163,-0.211689,0.713124,0.0379758
1.76432,4,2.40338,4,1.0201,-0.213223,0.713124,0.037971
1.76532,4,2.40653,4,1.0201,-0.213223,0.713125,0.0379664
1.76632,4,2.40967,4,1.0201,-0.213223,0.713125,0.0379621
1.76732,4,2.41281,4,1.0201,-0.213223,0.713125,0.037958
1.76832,4,2.41595,4,1.0201,-0.213223,0.713125,0.037954
1.76932,4,2.41909,4,1.0201,-0.213223,0.713125,0.0379502
1.77032,4,2.42224,4,1.01856,-0.214757,0.713126,0.0379467
1.77132,4,2.42538,4,1.01856,-0.214757,0.713126,0.0379432
1.77232,4,2.42852,4,1.01856,-0.214757,0.713126,0.03794
1.77332,4,2.43166,4,1.01856,-0.214757,0.713126,0.0379368
1.77431,4,2.4348,4,1.01856,-0.214757,0.713126,0.0379339
1.77531,4,2.43795,4,1.01703,-0.216291,0.713127,0.0379311
1.77631,4,2.44109,4,1.01703,-0.216291,0.713127,0.0379284
1.77731,4,2.44423,4,1.01703,-0.216291,0.713127,0.0379258
1.77831,4,2.44737,4,1.01703,-0.216291,0.713127,0.0379234
1.77931,4,2.45052,4,1.01703,-0.216291,0.713127,0.0379211
1.78031,4,2.45366,4,1.0155,-0.217825,0.713128,0.0379188
1.78131,4,2.4568,4,1.0155,-0.217825,0.713127,0.0379308
1.78231,4,2.45994,4,1.0155,-0.217825,0.713126,0.0379509
1.78331,4,2.46308,4,1.0155,-0.217825,0.713125,0.0379704
1.7843,4,2.46623,4,1.0155,-0.217825,0.713124,0.037987
1.7853,4,2.46937,4,1.0155,-0.217825,0.713124,0.0379847
1.7863,4,2.47251,4,1.01396,-0.219359,0.713124,0.0379797
1.7873,4,2.47565,4,1.01396,-0.219359,0.713124,0.0379747
1.7883,4,2.47879,4,1.01396,-0.219359,0.713124,0.03797
1.7893,4,2.48194,4,1.01396,-0.219359,0.713125,0.0379655
1.7903,4,2.48508,4,1.01396,-0.219359,0.713125,0.0379612
1.7913,4,2.48822,4,1.01243,-0.220893,0.713125,0.0379571
1.7923,4,2.49136,4,1.01243,-0.220893,0.713125,0.0379531
1.79329,4,2.4945,4,1.01243,-0.220893,0.713125,0.0379495
1.79429,4,2.49765,4,1.01243,-0.220893,0.713126,0.0379459
1.79529,4,2.50079,4,1.01243,-0.220893,0.713126,0.0379425
1.79629,4,2.50393,4,1.01089,-0.222427,0.713126,0.0379393
1.79729,4,2.50707,4,1.01089,-0.222427,0.713126,0.0379363
1.79829,4,2.51022,4,1.01089,-0.222427,0.713126,0.0379333
1.79929,4,2.51336,4,1.01089,-0.222427,0.713127,0.0379305
1.80029,4,2.5165,4,1.01089,-0.222427,0.713127,0.0379279
1.80129,4,2.51964,4,1.01089,-0.222427,0.713127,0.0379253
1.80229,4,2.52278,4,1.00936,-0.223961,0.713127,0.0379229
1.80328,4,2.52593,4,1.00936,-0.223961,0.713127,0.0379206
1.80428,4,2.52907,4,1.00936,-0.223961,0.713128,0.0379188
1.80528,4,2.53221,4,1.00936,-0.223961,0.713127,0.0379348
1.80628,4,2.53535,4,1.00936,-0.223961,0.713126,0.0379549
1.80728,4,2.53849,4,1.00783,-0.225495,0.713125,0.0379743
1.80828,4,2.54164,4,1.00783,-0.225495,0.713124,0.0379874
1.80928,4,2.54478,4,1.00783,-0.225495,0.713124,0.0379837
1.81028,4,2.54792,4,1.00783,-0.225495,0.713124,0.0379787
1.81128,4,2.55106,4,1.00783,-0.225495,0.713124,0.0379737
1.81228,4,2.5542,4,1.00783,-0.225495,0.713125,0.037969
1.81327,4,2.55735,4,1.00629,-0.227029,0.713125,0.0379646
1.81427,4,2.56049,4,1.00629,-0.227029,0.713125,0.0379603
1.81527,4,2.56363,4,1.00629,-0.227029,0.713125,0.0379562
1.81627,4,2.56677,4,1.00629,-0.227029,0.713125,0.0379523
1.81727,4,2.56992,4,1.00629,-0.227029,0.713126,0.0379487
1.81827,4,2.57306,4,1.00476,-0.228563,0.713126,0.0379452
1.81927,4,2.5762,4,1.00476,-0.228563,0.713126,0.0379418
1.82027,4,2.57934,4,1.00476,-0.228563,0.713126,0.0379386
1.82127,4,2.58248,4,1.00476,-0.228563,0.713126,0.0379356
1.82227,4,2.58563,4,1.00476,-0.228563,0.713127,0.0379327
1.82326,4,2.58877,4,1.00322,-0.230097,0.713127,0.0379299
1.82426,4,2.59191,4,1.00322,-0.230097,0.713127,0.0379273
1.82526,4,2.59505,4,1.00322,-0.230097,0.713127,0.0379248
1.82626,4,2.59819,4,1.00322,-0.230097,0.713127,0.0379224
1.82726,4,2.60134,4,1.00322,-0.230097,0.713127,0.0379201
1.82826,4,2.60448,4,1.00322,-0.230097,0.713128,0.0379208
1.82926,4,2.60762,4,1.00169,-0.231631,0.713127,0.0379392
1.83026,4,2.61076,4,1.00169,-0.231631,0.713126,0.0379592
1.83126,4,2.61391,4,1.00169,-0.231631,0.713124,0.0379784
1.83225,4,2.61705,4,1.00169,-0.231631,0.713124,0.0379871
1.83325,4,2.62019,4,1.00169,-0.231631,0.713124,0.0379827
1.83425,4,2.62333,4,1.00016,-0.233165,0.713124,0.0379776
1.83525,4,2.62647,4,1.00016,-0.233165,0.713124,0.0379727
1.83625,4,2.62962,4,1.00016,-0.233165,0.713125,0.037968
1.83725,4,2.63276,4,1.00016,-0.233165,0.713125,0.0379637
1.83825,4,2.6359,4,1.00016,-0.233165,0.713125,0.0379594
