# scenario=haptic-detents
t,theta,omega,theta_finger,tau_cmd,tau_ext,iq_ref,iq
0.303994,0.199418,0.639194,0.477513,-0.0804064,0.0834285,-1.01523,-1.01598
0.304994,0.199418,0.471314,0.479084,-0.0802385,0.0838998,-1.01311,-1.01393
0.305995,0.200952,0.702868,0.480655,-0.0810837,0.0839109,-1.02378,-1.02399
0.306995,0.200952,0.518264,0.482226,-0.0808991,0.0843823,-1.02145,-1.02229
0.307995,0.202486,0.759814,0.483797,-0.0817542,0.0843934,-1.03225,-1.03173
0.308995,0.202486,0.560254,0.485368,-0.0815547,0.0848647,-1.02973,-1.03057
0.309995,0.20402,0.790776,0.486939,-0.0823988,0.0848758,-1.04039,-1.0399
0.310995,0.20402,0.583083,0.48851,-0.0821911,0.0853471,-1.03777,-1.03862
0.311996,0.205554,0.856559,0.490082,-0.0830782,0.0853583,-1.04897,-1.04353
0.312996,0.205554,0.631589,0.491653,-0.0828532,0.0858296,-1.04613,-1.04686
0.313996,0.207088,0.919131,0.493224,-0.0837543,0.0858407,-1.0575,-1.04469
0.314996,0.207088,0.677727,0.494795,-0.0835129,0.086312,-1.05446,-1.05502
0.315996,0.207088,0.499726,0.496366,-0.0833349,0.0867833,-1.05221,-1.05303
0.316996,0.208622,0.723818,0.497937,-0.0841726,0.0867945,-1.06279,-1.063
0.317997,0.208622,0.533712,0.499508,-0.0839825,0.0872658,-1.06039,-1.06122
0.318997,0.210156,0.794934,0.501079,-0.0848573,0.0872769,-1.07143,-1.06933
0.319997,0.210156,0.586149,0.50265,-0.0846485,0.0877482,-1.06879,-1.06958
0.320997,0.21169,0.885626,0.504221,-0.0855616,0.0877593,-1.08032,-1.06747
0.321997,0.21169,0.653021,0.505792,-0.085329,0.0882307,-1.07739,-1.07793
0.322997,0.21169,0.481509,0.507363,-0.0851575,0.088702,-1.07522,-1.07603
0.323998,0.213224,0.710386,0.508934,-0.086,0.0887131,-1.08586,-1.08606
0.324998,0.213224,0.523807,0.510505,-0.0858134,0.0891844,-1.0835,-1.08433
0.325998,0.214758,0.787631,0.512076,-0.0866908,0.0891955,-1.09458,-1.09248
0.326998,0.214758,0.580765,0.513647,-0.0864839,0.0896668,-1.09197,-1.09276
0.327998,0.216292,0.881655,0.515218,-0.0873984,0.089678,-1.10352,-1.09066
0.328998,0.216292,0.650094,0.516789,-0.0871669,0.0901493,-1.10059,-1.10114
0.329999,0.216292,0.47935,0.518361,-0.0869961,0.0906206,-1.09844,-1.09925
0.330999,0.217826,0.708794,0.519932,-0.0878392,0.0906317,-1.10908,-1.1093
0.331999,0.217826,0.522634,0.521503,-0.087653,0.091103,-1.10673,-1.10757
0.332999,0.21936,0.786766,0.523074,-0.0885307,0.0911142,-1.11781,-1.11572
0.333999,0.21936,0.580126,0.524645,-0.0883241,0.0915855,-1.1152,-1.11601
0.334999,0.220894,0.854379,0.526216,-0.0892119,0.0915966,-1.12641,-1.12099
0.336,0.220894,0.629982,0.527787,-0.0889875,0.0920679,-1.12358,-1.12432
0.337,0.222428,0.917946,0.529358,-0.0898891,0.092079,-1.13496,-1.12215
0.338,0.222428,0.676853,0.530929,-0.089648,0.0925504,-1.13192,-1.1325
0.339,0.222428,0.499081,0.5325,-0.0894702,0.0930217,-1.12967,-1.13051
0.34,0.223962,0.723343,0.534071,-0.0903081,0.0930328,-1.14025,-1.14048
0.341,0.223962,0.533361,0.535642,-0.0901181,0.0935041,-1.13785,-1.1387
0.342001,0.225496,0.770946,0.537213,-0.0909693,0.0935152,-1.1486,-1.14809
0.343001,0.225496,0.568462,0.538784,-0.0907668,0.0939866,-1.14605,-1.14689
0.344001,0.22703,0.820558,0.540355,-0.0916325,0.0939977,-1.15698,-1.15491
0.345001,0.22703,0.605043,0.541926,-0.091417,0.094469,-1.15425,-1.15507
0.346001,0.228564,0.899557,0.543498,-0.0923251,0.0944801,-1.16572,-1.15287
0.347001,0.228564,0.663294,0.545069,-0.0920888,0.0949514,-1.16274,-1.16329
0.348002,0.228564,0.489083,0.54664,-0.0919146,0.0954228,-1.16054,-1.16135
0.349002,0.230098,0.715971,0.548211,-0.0927551,0.0954339,-1.17115,-1.17136
0.350002,0.230098,0.527925,0.549782,-0.092567,0.0959052,-1.16878,-1.16961
0.351002,0.231632,0.790668,0.551353,-0.0934434,0.0959163,-1.17984,-1.17702
0.352002,0.231632,0.583004,0.552924,-0.0932357,0.0963876,-1.17722,-1.17791
0.353002,0.233166,0.856501,0.554495,-0.0941228,0.0963987,-1.18842,-1.1787
0.354003,0.233166,0.631546,0.556066,-0.0938978,0.0968701,-1.18558,-1.18154
0.355003,0.233166,0.465674,0.557637,-0.093732,0.0973414,-1.18348,-1.18178
0.356003,0.2347,0.69871,0.559208,-0.0945786,0.0973525,-1.19417,-1.18208
0.357003,0.2347,0.515198,0.560779,-0.0943951,0.0978238,-1.19186,-1.18249
0.358003,0.236234,0.735227,0.56235,-0.0952287,0.0978349,-1.20238,-1.18293
0.359003,0.237768,0.995549,0.563921,-0.0961026,0.0978461,-1.21342,-1.18336
0.360004,0.237768,0.734074,0.565492,-0.0958412,0.0983174,-1.21012,-1.18412
0.361004,0.239302,0.942672,0.567063,-0.0966633,0.0983285,-1.2205,-1.18476
0.362004,0.239302,0.695085,0.568634,-0.0964158,0.0987998,-1.21737,-1.18559
0.363004,0.240836,0.867868,0.570205,-0.0972021,0.0988109,-1.2273,-1.18637
0.364004,0.24237,1.0176,0.571777,-0.0979655,0.0988221,-1.23694,-1.18717
0.365004,0.243904,1.15173,0.573348,-0.0987132,0.0988332,-1.24638,-1.18797
0.366005,0.245438,1.27585,0.574919,-0.0994509,0.0988443,-1.25569,-1.18876
0.367005,0.246972,1.36738,0.57649,-0.1,0.0988554,-1.26263,-1.1896
0.368005,0.248506,1.43486,0.578061,-0.1,0.0988666,-1.26263,-1.19041
0.369005,0.25004,1.4594,0.579632,-0.1,0.0988777,-1.26263,-1.19122
0.370005,0.251574,1.4775,0.581203,-0.1,0.0988888,-1.26263,-1.19194
0.371005,0.253108,1.46711,0.582774,-0.1,0.0988999,-1.26263,-1.19264
0.372006,0.256176,1.89055,0.584345,-0.1,0.0984508,-1.26263,-1.19315
0.373006,0.25771,1.82063,0.585916,-0.1,0.098462,-1.26263,-1.19367
0.374006,0.259243,1.74385,0.587487,-0.1,0.0984731,-1.26263,-1.19417
0.375006,0.260777,1.66351,0.589058,-0.1,0.0984842,-1.26263,-1.19459
0.376006,0.265379,2.46198,0.590629,0.1,0.0975749,1.26263,0.902135
0.377006,0.276117,4.70986,0.5922,0.0942827,0.0948249,1.19044,1.04324
0.378007,0.296059,8.78319,0.593771,0.0822327,0.0893137,1.03829,0.970493
0.379007,0.323671,13.8011,0.595342,0.06617,0.0815015,0.83548,0.867302
0.380007,0.358952,19.5156,0.596913,0.0463429,0.0713883,0.585138,0.667542
0.381007,0.40037,25.3423,0.598484,0.0239492,0.0594343,0.302389,0.407847
0.382007,0.444856,30.4177,0.600056,0.0010796,0.04656,0.0136313,0.122724
0.383007,0.493943,35.3465,0.601627,-0.0234842,0.032305,-0.296518,-0.172603
0.384008,0.543031,38.9808,0.603198,-0.0467535,0.0180501,-0.590322,-0.466409
0.385008,0.590584,41.2308,0.604769,-0.068025,0.00425534,-0.858901,-0.746653
0.386008,0.63507,42.0351,0.60634,-0.0866235,-0.00861901,-1.09373,-0.996659
0.387008,0.676487,41.8238,0.607911,-0.1,-0.020573,-1.26263,-1.20682
0.388008,0.710235,39.6536,0.609482,-0.1,-0.030226,-1.26263,-1.24269
0.389008,0.739381,36.8432,0.611053,-0.1,-0.0384984,-1.26263,-1.2427
0.390009,0.760857,32.7833,0.612624,-0.1,-0.0444698,-1.26263,-1.24147
0.391009,0.774662,27.7753,0.614195,-0.1,-0.0481402,-1.26263,-1.24064
0.392009,0.780798,22.0413,0.615766,-0.1,-0.0495097,-1.26263,-1.2198
0.393009,0.779264,15.7988,0.617337,-0.1,-0.0485782,-1.26263,-1.15511
0.394009,0.771594,9.53684,0.618908,-0.1,-0.0458059,-1.26263,-1.09043
0.395009,0.757789,3.35848,0.620479,-0.0970344,-0.0411928,-1.22518,-1.02942
0.39601,0.737847,-2.81023,0.62205,-0.082889,-0.0347389,-1.04658,-0.97257
0.39701,0.711769,-8.97033,0.623621,-0.0662978,-0.0264443,-0.837093,-0.888352
0.39801,0.682623,-14.3168,0.625192,-0.049293,-0.0172293,-0.622387,-0.697181
0.39901,0.648876,-19.3964,0.626764,-0.0307144,-0.00663364,-0.387808,-0.46934
0.40001,0.61206,-23.9729,0.628335,-0.0114116,0.00488237,-0.144086,-0.2388
0.40101,0.576778,-26.9401,0.629906,0.00566824,0.0159382,0.0715687,-0.0112703
0.402011,0.539963,-29.5353,0.631477,0.0229897,0.0274542,0.290274,0.196157
0.403011,0.507749,-30.2372,0.633048,0.0365771,0.0375896,0.461833,0.385399
0.404011,0.477069,-30.3534,0.634619,0.0489652,0.0472649,0.618248,0.542689
0.405011,0.452526,-28.826,0.63619,0.0572553,0.0550993,0.722921,0.666226
0.406011,0.432584,-26.4941,0.637761,0.0629001,0.0615532,0.794194,0.744301
0.407011,0.420312,-22.7097,0.639332,0.0640245,0.065706,0.80839,0.787685
0.408012,0.412642,-18.7359,0.640903,0.0631186,0.0684783,0.796952,0.781592
0.409012,0.412642,-13.815,0.642474,0.0581977,0.0689496,0.73482,0.737876
0.410012,0.418778,-8.54978,0.644045,0.0504781,0.0675802,0.63735,0.659336
0.411012,0.43105,-3.03206,0.645616,0.0400517,0.0643699,0.505703,0.545696
0.412012,0.447924,2.24662,0.647187,0.0280235,0.0597791,0.353831,0.406779
0.413012,0.469399,7.34458,0.648758,0.0143352,0.0538077,0.181,0.241052
0.414013,0.493943,11.8856,0.650329,-2.33021e-05,0.0469159,-0.000294218,0.0635425
0.415013,0.521555,16.0174,0.6519,-0.0151999,0.0391037,-0.191917,-0.119564
0.416013,0.550701,19.467,0.653471,-0.0303077,0.0308313,-0.382673,-0.307046
0.417013,0.579846,22.0342,0.655043,-0.0445332,0.0225589,-0.562288,-0.485726
0.418013,0.607458,23.5229,0.656614,-0.0570666,0.0147467,-0.720538,-0.649429
0.419013,0.633536,24.1924,0.658185,-0.0681672,0.00739465,-0.860697,-0.798976
0.420014,0.656546,23.8818,0.659756,-0.0770605,0.000963038,-0.972986,-0.917244
0.421014,0.676487,22.8485,0.661327,-0.0840039,-0.00454819,-1.06066,-1.01009
0.422014,0.690293,20.4229,0.662898,-0.0871007,-0.00821863,-1.09976,-1.077
0.423014,0.701031,17.8302,0.664469,-0.0888031,-0.0109687,-1.12125,-1.10307
0.424014,0.705633,14.3068,0.66604,-0.0871205,-0.0118779,-1.10001,-1.09795
0.425014,0.707167,10.9046,0.667611,-0.0843319,-0.0118668,-1.0648,-1.06721
0.426015,0.702565,6.85717,0.669182,-0.0784437,-0.0100149,-0.990451,-0.999972
0.427015,0.693361,2.64032,0.670753,-0.0705453,-0.00678243,-0.890723,-0.914572
0.428015,0.681089,-1.25096,0.672324,-0.0617453,-0.00262955,-0.779612,-0.8073
0.429015,0.664216,-5.37793,0.673895,-0.0508688,0.00290392,-0.642282,-0.688161
0.430015,0.645808,-8.84918,0.675466,-0.0400344,0.00889758,-0.505485,-0.559639
0.431015,0.625866,-11.8116,0.677037,-0.0290952,0.0153514,-0.367364,-0.424676
0.432016,0.605924,-13.9708,0.678608,-0.0189593,0.0218053,-0.239386,-0.29254
0.433016,0.584448,-15.9434,0.680179,-0.0083964,0.0287194,-0.106015,-0.162608
0.434016,0.56604,-16.5892,0.681751,-0.000387512,0.034713,-0.00489282,-0.0476866
0.435016,0.547633,-17.0178,0.683322,0.00740423,0.0407067,0.0934877,0.0540951
0.436016,0.532293,-16.5771,0.684893,0.0130995,0.0457799,0.165397,0.128098
0.437016,0.520021,-15.3973,0.686464,0.0168284,0.0499328,0.21248,0.18963
0.438017,0.509283,-14.1765,0.688035,0.0199028,0.0536255,0.251298,0.220409
0.439017,0.504681,-11.6588,0.689606,0.0192259,0.0554774,0.242751,0.237279
0.440017,0.503147,-8.95204,0.691177,0.0171327,0.0564089,0.216322,0.218408
0.441017,0.504681,-6.17422,0.692748,0.0137413,0.0564201,0.173501,0.18034
0.442017,0.509283,-3.34691,0.694319,0.00907322,0.0555108,0.114561,0.12304
0.443017,0.518487,-0.0520092,0.69589,0.00209676,0.0532209,0.0264742,0.0493604
0.444017,0.529225,2.78039,0.697461,-0.0050308,0.0504709,-0.0635202,-0.0380818
0.445018,0.543031,5.67765,0.699032,-0.0134504,0.0468004,-0.169828,-0.132226
0.446018,0.558371,8.21536,0.700603,-0.0221241,0.0426698,-0.279344,-0.240202
0.447018,0.57371,10.0866,0.702174,-0.0301312,0.0385392,-0.380444,-0.342441
0.448018,0.590584,11.8677,0.703745,-0.0386619,0.0339483,-0.488155,-0.447877
0.449018,0.605924,12.7796,0.705316,-0.0457097,0.0298177,-0.577143,-0.539869
0.450018,0.622798,13.8074,0.706887,-0.053487,0.0252269,-0.675341,-0.637254
0.451019,0.636604,13.8545,0.708458,-0.0590565,0.0215564,-0.745663,-0.707921
0.452019,0.648876,13.4627,0.71003,-0.0635734,0.0183462,-0.802694,-0.770032
0.453019,0.65808,12.3426,0.711601,-0.0661349,0.0160563,-0.835037,-0.815845
0.454019,0.665749,11.1154,0.713172,-0.0679756,0.0142267,-0.858278,-0.840358
0.455019,0.670351,9.40615,0.714743,-0.0681072,0.0133174,-0.859939,-0.847603
0.456019,0.671885,7.31335,0.716314,-0.066628,0.0133285,-0.841263,-0.84258
0.45702,0.670351,4.93912,0.717885,-0.0636402,0.01426,-0.803538,-0.818381
0.45802,0.667283,2.78706,0.719456,-0.0602609,0.0156517,-0.76087,-0.777056
0.45902,0.662682,0.822564,0.721027,-0.0564557,0.0175036,-0.712824,-0.728553
0.46002,0.655012,-1.40793,0.722598,-0.0511572,0.0202759,-0.645924,-0.666834
0.46102,0.645808,-3.50603,0.724169,-0.0453775,0.0235084,-0.572949,-0.605877
0.46202,0.636604,-5.02626,0.72574,-0.0401757,0.0267409,-0.507269,-0.532267
0.463021,0.625866,-6.52489,0.727311,-0.0343819,0.0304336,-0.434115,-0.459568
0.464021,0.615128,-7.65671,0.728882,-0.028955,0.0341263,-0.365593,-0.397853
0.465021,0.60439,-8.49127,0.730453,-0.0238252,0.037819,-0.300824,-0.33324
0.466021,0.595186,-8.70216,0.732024,-0.0199328,0.0410514,-0.251677,-0.275788
0.467021,0.587516,-8.43105,0.733595,-0.0171359,0.0438237,-0.216363,-0.234768
0.468021,0.579846,-8.23114,0.735166,-0.0142679,0.046596,-0.18015,-0.199416
0.469022,0.57371,-7.68233,0.736737,-0.0123623,0.0489081,-0.15609,-0.173558
0.470022,0.570642,-6.4689,0.738309,-0.0123485,0.0502998,-0.155916,-0.160542
0.471022,0.569108,-5.17128,0.73988,-0.0130326,0.0512314,-0.164553,-0.165738
0.472022,0.569108,-3.81308,0.741451,-0.0143908,0.0517027,-0.181702,-0.180847
0.473022,0.572176,-2.00283,0.743022,-0.0174282,0.0512536,-0.220053,-0.206338
0.474022,0.575244,-0.672508,0.744593,-0.0199857,0.0508045,-0.252345,-0.246358
0.475023,0.58138,1.14091,0.746164,-0.0242535,0.0494351,-0.306231,-0.286024
0.476023,0.587516,2.50037,0.747735,-0.0280674,0.0480656,-0.354386,-0.334279
0.477023,0.593652,3.45672,0.749306,-0.0314781,0.0466961,-0.39745,-0.38056
0.478023,0.602856,4.9899,0.750877,-0.0366928,0.0444063,-0.463293,-0.437924
0.479023,0.610526,5.69379,0.752448,-0.0404647,0.0425766,-0.510918,-0.492193
0.480023,0.618196,6.21281,0.754019,-0.0440517,0.040747,-0.556208,-0.537781
0.481024,0.6274,6.97317,0.75559,-0.0484936,0.0384571,-0.612293,-0.592505
0.482024,0.63507,7.15617,0.757161,-0.0517446,0.0366274,-0.65334,-0.634668
0.483024,0.641206,6.93575,0.758732,-0.0539785,0.035258,-0.681547,-0.662938
0.484024,0.647342,6.75091,0.760303,-0.0562481,0.0338885,-0.710203,-0.691602
0.485024,0.651944,6.23553,0.761874,-0.0575735,0.0329792,-0.726938,-0.709689
0.486024,0.655012,5.45263,0.763445,-0.0580178,0.0325302,-0.732547,-0.719084
0.487025,0.656546,4.44715,0.765017,-0.0576259,0.0325413,-0.727599,-0.723401
0.488025,0.656546,3.27913,0.766588,-0.0564578,0.0330126,-0.712852,-0.714112
0.489025,0.656546,2.41789,0.768159,-0.0555966,0.0334839,-0.701977,-0.703005
0.490025,0.655012,1.40517,0.76973,-0.0539703,0.0344154,-0.681443,-0.683
0.491025,0.651944,0.254152,0.771301,-0.0515921,0.0358071,-0.651415,-0.657592
0.492025,0.648876,-0.616888,0.772872,-0.0494939,0.0371988,-0.624922,-0.631211
0.493026,0.645808,-1.25915,0.774443,-0.0476244,0.0385906,-0.601318,-0.607074
0.494026,0.641206,-2.13861,0.776014,-0.0449042,0.0404425,-0.566972,-0.581759
0.495026,0.636604,-2.80941,0.777585,-0.0423926,0.0422944,-0.53526,-0.550728
0.496026,0.633536,-2.87582,0.779156,-0.041099,0.0436861,-0.518927,-0.524111
0.497026,0.628934,-3.33067,0.780727,-0.0388034,0.045538,-0.489941,-0.504424
0.498026,0.625866,-3.28698,0.782298,-0.0376199,0.0469297,-0.474998,-0.48773
0.499027,0.622798,-3.25477,0.783869,-0.0364249,0.0483214,-0.45991,-0.472974
0.500027,0.621264,-2.82655,0.78544,-0.0362395,0.0492529,-0.45757,-0.4625
0.501027,0.61973,-2.51079,0.787011,-0.0359417,0.0501844,-0.453809,-0.459132
0.502027,0.61973,-1.85135,0.788582,-0.0366011,0.0506557,-0.462135,-0.461835
0.503027,0.61973,-1.3651,0.790153,-0.0370874,0.051127,-0.468275,-0.467783
0.504027,0.621264,-0.579945,0.791724,-0.0384861,0.0511382,-0.485936,-0.479676
0.505028,0.622798,0.0257988,0.793296,-0.0397054,0.0511493,-0.501331,-0.488236
0.506028,0.624332,0.472448,0.794867,-0.0407657,0.0511604,-0.514718,-0.501979
0.507028,0.625866,0.749761,0.796438,-0.0416566,0.0511715,-0.525967,-0.524303
0.508028,0.628934,1.38393,0.798009,-0.043518,0.0507225,-0.549469,-0.536412
0.509028,0.632002,1.85155,0.79958,-0.0452128,0.0502734,-0.570868,-0.557875
0.510028,0.63507,2.22007,0.801151,-0.0468085,0.0498243,-0.591016,-0.576692
0.511029,0.638138,2.49181,0.802722,-0.0483074,0.0493752,-0.609942,-0.595715
0.512029,0.639672,2.23875,0.804293,-0.0486679,0.0493864,-0.614494,-0.613833
0.513029,0.64274,2.4075,0.805864,-0.0500639,0.0489373,-0.632119,-0.631062
0.514029,0.645808,2.55714,0.807435,-0.0514407,0.0484882,-0.649504,-0.645018
0.515029,0.648876,2.71662,0.809006,-0.0528274,0.0480391,-0.667012,-0.654244
0.516029,0.65041,2.42973,0.810577,-0.0531541,0.0480503,-0.671137,-0.666639
0.51703,0.651944,2.19298,0.812148,-0.0535309,0.0480614,-0.675895,-0.674631
0.51803,0.653478,2.0184,0.813719,-0.0539699,0.0480725,-0.681438,-0.679959
0.51903,0.653478,1.48828,0.81529,-0.0534398,0.0485438,-0.674745,-0.675839
0.52003,0.655012,1.45274,0.816861,-0.0540179,0.0485549,-0.682044,-0.682261
0.52103,0.655012,1.07118,0.818432,-0.0536363,0.0490263,-0.677226,-0.678157
0.52203,0.655012,0.789844,0.820003,-0.053355,0.0494976,-0.673674,-0.67476
0.523031,0.655012,0.582396,0.821575,-0.0531475,0.0499689,-0.671054,-0.671951
0.524031,0.653478,0.0280343,0.823146,-0.0519796,0.0509004,-0.656308,-0.659912
0.525031,0.653478,0.0206713,0.824717,-0.0519722,0.0513717,-0.656215,-0.656724
0.526031,0.653478,0.0152421,0.826288,-0.0519668,0.051843,-0.656146,-0.65631
0.527031,0.653478,0.0112388,0.827859,-0.0519628,0.0523143,-0.656096,-0.656155
0.528031,0.653478,0.00828702,0.82943,-0.0519598,0.0527857,-0.656058,-0.656098
0.529032,0.653478,0.00611049,0.831001,-0.0519576,0.053257,-0.656031,-0.656065
0.530032,0.653478,0.0045056,0.832572,-0.051956,0.0537283,-0.65601,-0.656042
0.531032,0.653478,0.00332223,0.834143,-0.0519549,0.0541996,-0.655996,-0.656025
0.532032,0.653478,0.00244967,0.835714,-0.051954,0.0546709,-0.655985,-0.656012
0.533032,0.653478,0.00180628,0.837285,-0.0519533,0.0551422,-0.655976,-0.656003
0.534032,0.655012,0.379001,0.838856,-0.0529441,0.0551534,-0.668486,-0.667283
0.535033,0.655012,0.279459,0.840427,-0.0528446,0.0556247,-0.66723,-0.667593
0.536033,0.655012,0.206061,0.841998,-0.0527712,0.056096,-0.666303,-0.666672
0.537033,0.655012,0.15194,0.843569,-0.0527171,0.0565673,-0.665619,-0.665956
0.538033,0.655012,0.112034,0.84514,-0.0526772,0.0570386,-0.665116,-0.665459
0.539033,0.655012,0.0826088,0.846711,-0.0526477,0.05751,-0.664744,-0.665112
0.540033,0.655012,0.0609121,0.848283,-0.052626,0.0579813,-0.66447,-0.664874
0.541034,0.655012,0.0449139,0.849854,-0.05261,0.0584526,-0.664268,-0.664718
0.542034,0.656546,0.486542,0.851425,-0.0536653,0.0584637,-0.677592,-0.664526
0.543034,0.656546,0.358755,0.852996,-0.0535375,0.058935,-0.675978,-0.676395
0.544034,0.656546,0.26453,0.854567,-0.0534432,0.0594064,-0.674788,-0.675589
0.545034,0.65808,0.550395,0.856138,-0.0543427,0.0594175,-0.686145,-0.686427
0.546034,0.659614,0.832457,0.857709,-0.0552384,0.0594286,-0.697454,-0.692223
0.547035,0.659614,0.613817,0.85928,-0.0550197,0.0598999,-0.694693,-0.695668
0.548035,0.661148,0.807944,0.860851,-0.0558274,0.059911,-0.704892,-0.705438
0.549035,0.662682,0.973411,0.862422,-0.0566065,0.0599221,-0.714729,-0.714608
0.550035,0.664216,1.14437,0.863993,-0.0573911,0.0599333,-0.724635,-0.719637
0.551035,0.665749,1.29723,0.865564,-0.0581575,0.0599444,-0.734312,-0.721873
0.552035,0.665749,0.956522,0.867135,-0.0578168,0.0604157,-0.73001,-0.730988
0.553036,0.667283,1.06064,0.868706,-0.0585345,0.0604268,-0.739072,-0.739701
0.554036,0.668817,1.18347,0.870277,-0.0592709,0.060438,-0.74837,-0.746672
0.555036,0.670351,1.32606,0.871848,-0.0600271,0.0604491,-0.757918,-0.745438
0.556036,0.670351,0.97778,0.873419,-0.0596788,0.0609204,-0.753521,-0.754343
0.557036,0.671885,1.12237,0.87499,-0.060437,0.0609315,-0.763094,-0.761219
0.558036,0.671885,0.827586,0.876562,-0.0601422,0.0614028,-0.759372,-0.760287
0.559037,0.673419,0.987895,0.878133,-0.0609161,0.061414,-0.769143,-0.768678
0.560037,0.673419,0.72843,0.879704,-0.0606567,0.0618853,-0.765867,-0.76668
0.561037,0.673419,0.537112,0.881275,-0.0604654,0.0623566,-0.763451,-0.76413
0.562037,0.674953,0.773712,0.882846,-0.0613156,0.0623677,-0.774186,-0.773458
0.563037,0.674953,0.570501,0.884417,-0.0611123,0.062839,-0.771621,-0.772245
0.564037,0.674953,0.420663,0.885988,-0.0609625,0.0633103,-0.769729,-0.770281
0.565038,0.674953,0.310178,0.887559,-0.060852,0.0637817,-0.768334,-0.768794
0.566038,0.674953,0.228712,0.88913,-0.0607706,0.064253,-0.767305,-0.767712
0.567038,0.674953,0.168642,0.890701,-0.0607105,0.0647243,-0.766546,-0.766932
0.568038,0.676487,0.502018,0.892272,-0.0616575,0.0647354,-0.778503,-0.777623
0.569038,0.676487,0.370166,0.893843,-0.0615256,0.0652067,-0.776838,-0.777418
0.570038,0.676487,0.272944,0.895414,-0.0614284,0.0656781,-0.775611,-0.776198
0.571039,0.676487,0.201257,0.896985,-0.0613567,0.0661494,-0.774706,-0.77526
0.572039,0.678021,0.601823,0.898556,-0.0623709,0.0661605,-0.787511,-0.774473
0.573039,0.678021,0.443758,0.900127,-0.0622128,0.0666318,-0.785515,-0.785931
0.574039,0.678021,0.327207,0.901698,-0.0620962,0.0671031,-0.784043,-0.784807
0.575039,0.679555,0.642667,0.90327,-0.0630253,0.0671143,-0.795774,-0.793664
0.576039,0.679555,0.473874,0.904841,-0.0628565,0.0675856,-0.793643,-0.794484
0.57704,0.681089,0.750813,0.906412,-0.063747,0.0675967,-0.804887,-0.802912
0.57804,0.681089,0.553617,0.907983,-0.0635498,0.068068,-0.802397,-0.803339
0.57904,0.682623,0.763555,0.909554,-0.0643734,0.0680791,-0.812795,-0.813222
0.58004,0.684157,0.989631,0.911125,-0.065213,0.0680902,-0.823397,-0.818231
0.58104,0.684157,0.729711,0.912696,-0.0649531,0.0685616,-0.820115,-0.821096
0.58204,0.685691,0.893399,0.914267,-0.0657304,0.0685727,-0.829929,-0.830437
0.583041,0.687225,1.08537,0.915838,-0.066536,0.0685838,-0.840101,-0.834971
0.584041,0.687225,0.800306,0.917409,-0.0662509,0.0690551,-0.836501,-0.837481
0.585041,0.688759,0.945453,0.91898,-0.0670097,0.0690662,-0.846081,-0.84656
0.586041,0.690293,1.12375,0.920551,-0.0678015,0.0690774,-0.85608,-0.8509
0.587041,0.690293,0.828607,0.922122,-0.0675064,0.0695487,-0.852353,-0.853268
0.588041,0.691827,1.01238,0.923693,-0.0683038,0.0695598,-0.862421,-0.860491
0.589042,0.691827,0.746482,0.925264,-0.0680379,0.0700311,-0.859064,-0.859954
0.590042,0.693361,0.951822,0.926835,-0.0688568,0.0700422,-0.869404,-0.867371
0.591042,0.693361,0.701832,0.928406,-0.0686068,0.0705136,-0.866247,-0.867051
0.592042,0.694895,0.970925,0.929977,-0.0694895,0.0705247,-0.877393,-0.864539
0.593042,0.694895,0.715917,0.931549,-0.0692345,0.070996,-0.874173,-0.874649
0.594042,0.694895,0.527886,0.93312,-0.0690465,0.0714673,-0.871799,-0.872515
