# scenario=haptic-spring
t,theta,omega,theta_finger,tau_cmd,tau_ext,iq_ref,iq
2.34155,1.07993,2.01147,1.31795,-0.0688185,0.0714084,-0.86892,-0.868287
2.34255,1.08146,1.88457,1.3202,-0.0686567,0.0716221,-0.866878,-0.86949
2.34355,1.08299,1.76727,1.32243,-0.0685141,0.0718321,-0.865077,-0.869087
2.34455,1.08606,2.11187,1.32465,-0.0693874,0.0715778,-0.876104,-0.86797
2.34555,1.0876,1.98382,1.32686,-0.0692234,0.0717798,-0.874032,-0.873303
2.34655,1.08913,1.86418,1.32906,-0.0690761,0.0719779,-0.872173,-0.87471
2.34755,1.09066,1.75223,1.33124,-0.0689443,0.0721721,-0.870508,-0.874457
2.34856,1.09373,2.10079,1.3334,-0.0698255,0.071902,-0.881634,-0.873448
2.34956,1.09527,2.00245,1.33556,-0.0697208,0.0720883,-0.880313,-0.872279
2.35056,1.0968,1.90314,1.3377,-0.0696142,0.0722705,-0.878968,-0.878012
2.35156,1.09833,1.80469,1.33983,-0.0695094,0.0724489,-0.877644,-0.879991
2.35256,1.09987,1.70837,1.34194,-0.0694088,0.0726232,-0.876373,-0.880175
2.35356,1.1014,1.61502,1.34405,-0.0693141,0.0727935,-0.875178,-0.879574
2.35456,1.10447,1.99961,1.34613,-0.0702674,0.0724997,-0.887214,-0.878756
2.35556,1.106,1.90104,1.34821,-0.0701623,0.072662,-0.885887,-0.884881
2.35657,1.10754,1.80315,1.35027,-0.0700585,0.0728203,-0.884577,-0.886894
2.35757,1.10907,1.73096,1.35232,-0.0700062,0.0729747,-0.883916,-0.886157
2.35857,1.11061,1.654,1.35436,-0.0699443,0.073125,-0.883135,-0.886763
2.35957,1.11214,1.57493,1.35638,-0.0698782,0.0732712,-0.882301,-0.886553
2.36057,1.11521,1.97005,1.35839,-0.0708525,0.0729534,-0.894603,-0.886028
2.36157,1.11674,1.90605,1.36038,-0.0708166,0.0730916,-0.894149,-0.885785
2.36257,1.11828,1.83206,1.36236,-0.0707606,0.0732257,-0.893442,-0.892226
2.36358,1.11981,1.7775,1.36433,-0.0707435,0.073356,-0.893227,-0.892065
2.36458,1.12134,1.71205,1.36628,-0.0707047,0.073482,-0.892736,-0.89477
2.36558,1.12288,1.66379,1.36822,-0.0707002,0.073604,-0.892679,-0.894691
2.36658,1.12441,1.60447,1.37015,-0.0706736,0.0737221,-0.892344,-0.89579
2.36758,1.12595,1.56074,1.37206,-0.0706782,0.073836,-0.892401,-0.895786
2.36858,1.12748,1.50616,1.37397,-0.0706611,0.0739458,-0.892185,-0.896201
2.36958,1.12901,1.46592,1.37585,-0.0706726,0.0740516,-0.892331,-0.896267
2.37058,1.13208,1.88967,1.37772,-0.0717042,0.0736931,-0.905356,-0.896504
2.37159,1.13362,1.84679,1.37958,-0.0717105,0.0737906,-0.905435,-0.896848
2.37259,1.13515,1.81516,1.38143,-0.0717393,0.0738841,-0.905799,-0.897138
2.37359,1.13668,1.79185,1.38326,-0.0717847,0.0739735,-0.906372,-0.897642
2.37459,1.13822,1.77465,1.38508,-0.0718423,0.0740588,-0.9071,-0.898317
2.37559,1.13975,1.76198,1.38688,-0.071909,0.07414,-0.907942,-0.899119
2.37659,1.14128,1.75263,1.38867,-0.0719824,0.074217,-0.908868,-0.900014
2.37759,1.14282,1.71893,1.39045,-0.072007,0.0742899,-0.909179,-0.907567
2.3786,1.14435,1.69408,1.39222,-0.0720493,0.0743588,-0.909714,-0.908235
2.3796,1.14589,1.70257,1.39397,-0.0721583,0.0744234,-0.91109,-0.902295
2.3806,1.14742,1.70882,1.3957,-0.0722629,0.074484,-0.91241,-0.903424
2.3816,1.14895,1.71344,1.39742,-0.0723642,0.0745403,-0.913689,-0.904699
2.3826,1.15049,1.71684,1.39913,-0.072463,0.0745926,-0.914937,-0.90595
2.3836,1.15202,1.71934,1.40083,-0.0725601,0.0746407,-0.916162,-0.907177
2.3846,1.15356,1.72119,1.40251,-0.0726558,0.0746846,-0.917371,-0.908384
2.38561,1.15509,1.72256,1.40417,-0.0727506,0.0747243,-0.918568,-0.909578
2.38661,1.15509,1.27014,1.40582,-0.0718457,0.0752202,-0.907143,-0.910863
2.38761,1.15662,1.29189,1.40746,-0.0719813,0.0752516,-0.908854,-0.912229
2.38861,1.15816,1.30792,1.40909,-0.0721054,0.0752787,-0.910421,-0.913812
2.38961,1.15969,1.34207,1.4107,-0.0722657,0.0753019,-0.912446,-0.91514
2.39061,1.16123,1.36725,1.4123,-0.0724081,0.0753207,-0.914244,-0.916965
2.39161,1.16276,1.40955,1.41388,-0.0725847,0.0753354,-0.916474,-0.917707
2.39261,1.16429,1.44074,1.41545,-0.0727392,0.0753459,-0.918424,-0.919673
2.39362,1.16583,1.48896,1.417,-0.0729276,0.0753521,-0.920803,-0.918804
2.39462,1.16736,1.55132,1.41854,-0.0731444,0.0753542,-0.92354,-0.914245
2.39562,1.1689,1.5973,1.42007,-0.0733284,0.0753521,-0.925863,-0.916481
2.39662,1.1689,1.17778,1.42158,-0.0724894,0.0758059,-0.915269,-0.918678
2.39762,1.17043,1.22378,1.42308,-0.0726734,0.0757953,-0.917593,-0.920723
2.39862,1.17196,1.28003,1.42457,-0.0728779,0.0757805,-0.920176,-0.922649
2.39962,1.1735,1.34524,1.42604,-0.0731004,0.0757615,-0.922985,-0.923996
2.40063,1.17503,1.41854,1.42749,-0.073339,0.0757382,-0.925998,-0.923767
2.40163,1.17657,1.49939,1.42894,-0.0735928,0.0757107,-0.929202,-0.919723
2.40263,1.17657,1.10559,1.43036,-0.0728052,0.0761391,-0.919257,-0.922445
2.40363,1.1781,1.17055,1.43178,-0.0730271,0.0761031,-0.92206,-0.925009
2.40463,1.17963,1.24078,1.43318,-0.0732596,0.0760629,-0.924995,-0.927326
2.40563,1.18117,1.34152,1.43456,-0.0735531,0.0760184,-0.928701,-0.926293
2.40663,1.1827,1.4426,1.43593,-0.0738474,0.0759696,-0.932416,-0.922755
2.40764,1.1827,1.06371,1.43729,-0.0730896,0.0763768,-0.922848,-0.925891
2.40864,1.18424,1.13968,1.43863,-0.0733335,0.0763195,-0.925928,-0.928763
2.40964,1.18577,1.24175,1.43996,-0.0736297,0.076258,-0.929668,-0.930374
2.41064,1.1873,1.34223,1.44128,-0.0739227,0.0761921,-0.933368,-0.93087
2.41164,1.1873,0.9897,1.44258,-0.0732177,0.0765821,-0.924465,-0.927497
2.41264,1.18884,1.0851,1.44386,-0.0735005,0.0765078,-0.928037,-0.930709
2.41364,1.19037,1.20151,1.44514,-0.0738254,0.0764291,-0.932138,-0.932709
2.41464,1.19191,1.33936,1.44639,-0.0741931,0.0763461,-0.936782,-0.926897
2.41565,1.19191,0.987587,1.44764,-0.0734896,0.076719,-0.927898,-0.930691
2.41665,1.19344,1.10587,1.44887,-0.0738182,0.0766275,-0.932047,-0.933958
2.41765,1.19497,1.24204,1.45008,-0.0741825,0.0765316,-0.936648,-0.933898
2.41865,1.19497,0.915826,1.45128,-0.0735301,0.0768916,-0.92841,-0.931203
2.41965,1.19651,1.03063,1.45247,-0.0738518,0.0767871,-0.932472,-0.934955
2.42065,1.19804,1.16134,1.45364,-0.0742052,0.0766784,-0.936935,-0.937355
2.42165,1.19958,1.30975,1.45479,-0.0745941,0.0765653,-0.941844,-0.931837
2.42266,1.19958,0.96575,1.45594,-0.0739061,0.076908,-0.933158,-0.935847
2.42366,1.20111,1.1135,1.45706,-0.0742936,0.0767862,-0.938051,-0.938339
2.42466,1.20264,1.27447,1.45818,-0.0747076,0.0766602,-0.943278,-0.933152
2.42566,1.20264,0.939739,1.45928,-0.0740381,0.0769899,-0.934825,-0.937421
2.42666,1.20418,1.09432,1.46036,-0.0744393,0.0768552,-0.939891,-0.940105
2.42766,1.20418,0.806904,1.46143,-0.0738645,0.0771763,-0.932633,-0.93518
2.42866,1.20571,0.950318,1.46249,-0.0742434,0.0770329,-0.937416,-0.939622
2.42967,1.20725,1.12734,1.46353,-0.0746895,0.0768851,-0.943049,-0.939937
2.43067,1.20725,0.831252,1.46456,-0.0740973,0.0771933,-0.935572,-0.938051
2.43167,1.20878,1.01433,1.46557,-0.0745555,0.0770368,-0.941357,-0.94133
2.43267,1.20878,0.747921,1.46657,-0.0740227,0.0773362,-0.934629,-0.936984
2.43367,1.21031,0.906826,1.46755,-0.0744325,0.0771711,-0.939804,-0.94186
2.43467,1.21185,1.12208,1.46852,-0.0749551,0.0770015,-0.946402,-0.935884
2.43567,1.21185,0.827371,1.46947,-0.0743656,0.0772878,-0.93896,-0.941189
2.43667,1.21338,1.03669,1.47041,-0.0748763,0.0771096,-0.945408,-0.942024
2.43768,1.21338,0.764407,1.47134,-0.0743317,0.0773872,-0.938532,-0.940787
2.43868,1.21492,0.99026,1.47225,-0.0748755,0.0772002,-0.945398,-0.941887
2.43968,1.21492,0.730174,1.47315,-0.0743553,0.0774691,-0.93883,-0.940981
2.44068,1.21645,0.939797,1.47403,-0.0748666,0.0772733,-0.945285,-0.945003
2.44168,1.21645,0.692965,1.4749,-0.0743729,0.0775335,-0.939052,-0.941204
2.44268,1.21798,0.912361,1.47575,-0.0749038,0.077329,-0.945755,-0.945392
2.44368,1.21798,0.672734,1.47659,-0.0744245,0.0775803,-0.939703,-0.941789
2.44469,1.21952,0.897444,1.47741,-0.074966,0.0773671,-0.94654,-0.946125
2.44569,1.21952,0.661735,1.47822,-0.0744946,0.0776097,-0.940588,-0.942631
2.44669,1.22105,0.914554,1.47901,-0.0750922,0.0773877,-0.948134,-0.944378
2.44769,1.22105,0.674352,1.47979,-0.0746118,0.0776215,-0.942069,-0.944022
2.44869,1.22259,0.923857,1.48055,-0.0752029,0.0773906,-0.949531,-0.945783
2.44969,1.22259,0.681211,1.48131,-0.0747176,0.0776157,-0.943404,-0.945364
2.45069,1.22412,0.95572,1.48204,-0.0753586,0.0773761,-0.951498,-0.94046
2.45169,1.22412,0.704706,1.48276,-0.0748566,0.0775923,-0.945159,-0.946961
2.4527,1.22412,0.519619,1.48347,-0.0744864,0.0778041,-0.940485,-0.942214
2.4537,1.22565,0.760813,1.48416,-0.0750609,0.0775513,-0.947738,-0.948498
2.4547,1.22565,0.56099,1.48484,-0.0746612,0.0777543,-0.942692,-0.944466
2.4557,1.22719,0.840269,1.4855,-0.0753118,0.0774927,-0.950907,-0.946894
2.4567,1.22719,0.619577,1.48614,-0.0748704,0.0776869,-0.945334,-0.94708
2.4577,1.22719,0.456849,1.48678,-0.074545,0.0778766,-0.941224,-0.942761
2.4587,1.22872,0.71453,1.48739,-0.0751524,0.0776017,-0.948894,-0.949497
2.45971,1.22872,0.526863,1.488,-0.0747771,0.0777827,-0.944155,-0.945804
2.46071,1.23026,0.84191,1.48859,-0.0754992,0.077499,-0.953272,-0.941868
2.46171,1.23026,0.620787,1.48916,-0.0750569,0.0776711,-0.947688,-0.949198
2.46271,1.23026,0.457741,1.48972,-0.0747308,0.0778388,-0.943571,-0.945066
2.46371,1.23179,0.738917,1.49026,-0.0753852,0.0775418,-0.951834,-0.950871
2.46471,1.23179,0.544845,1.49079,-0.0749971,0.0777007,-0.946933,-0.948534
2.46571,1.23179,0.401745,1.49131,-0.0747109,0.0778551,-0.943319,-0.944655
2.46672,1.23332,0.722848,1.49181,-0.0754451,0.0775448,-0.95259,-0.948183
2.46772,1.23332,0.532996,1.49229,-0.0750654,0.0776904,-0.947796,-0.94923
2.46872,1.23332,0.393008,1.49276,-0.0747855,0.0778315,-0.944261,-0.945547
2.46972,1.23486,0.743212,1.49322,-0.0755779,0.077508,-0.954266,-0.942531
2.47072,1.23486,0.548012,1.49366,-0.0751875,0.0776402,-0.949337,-0.950584
2.47172,1.23486,0.40408,1.49408,-0.0748996,0.077768,-0.945702,-0.946987
2.47272,1.23486,0.29795,1.4945,-0.0746874,0.0778914,-0.943022,-0.944033
2.47372,1.23639,0.646315,1.49489,-0.0754761,0.0775502,-0.952982,-0.948319
2.47473,1.23639,0.476564,1.49527,-0.0751366,0.0776647,-0.948695,-0.94993
2.47573,1.23639,0.351397,1.49564,-0.0748863,0.0777747,-0.945534,-0.946661
2.47673,1.23639,0.259105,1.49599,-0.0747017,0.0778804,-0.943204,-0.944083
2.47773,1.23639,0.191053,1.49633,-0.0745656,0.0779815,-0.941485,-0.942175
2.47873,1.23793,0.496216,1.49665,-0.075268,0.0776181,-0.950353,-0.951013
2.47973,1.23793,0.365888,1.49696,-0.0750073,0.0777104,-0.947062,-0.948176
2.48073,1.23793,0.26979,1.49725,-0.0748151,0.0777982,-0.944636,-0.945521
2.48174,1.23793,0.198931,1.49753,-0.0746734,0.0778816,-0.942846,-0.943533
2.48274,1.23946,0.600108,1.49779,-0.0755678,0.0775004,-0.954139,-0.941933
2.48374,1.23946,0.442493,1.49804,-0.0752526,0.0775749,-0.950159,-0.95104
2.48474,1.23946,0.326275,1.49828,-0.0750201,0.077645,-0.947224,-0.948219
2.48574,1.23946,0.240581,1.4985,-0.0748488,0.0777106,-0.94506,-0.945834
2.48674,1.23946,0.177394,1.4987,-0.0747224,0.0777718,-0.943464,-0.944058
2.48774,1.23946,0.130802,1.49889,-0.0746292,0.0778285,-0.942288,-0.942748
2.48875,1.23946,0.0964478,1.49906,-0.0745605,0.0778808,-0.94142,-0.941785
2.48975,1.24099,0.448786,1.49922,-0.0753572,0.0774684,-0.95148,-0.951161
2.49075,1.24099,0.330915,1.49937,-0.0751215,0.0775117,-0.948503,-0.949421
2.49175,1.24099,0.244002,1.4995,-0.0749476,0.0775506,-0.946308,-0.947054
2.49275,1.24099,0.179916,1.49961,-0.0748195,0.0775851,-0.94469,-0.945253
2.49375,1.24099,0.132662,1.49971,-0.074725,0.0776151,-0.943497,-0.943921
2.49475,1.24099,0.0978194,1.4998,-0.0746553,0.0776407,-0.942617,-0.942939
2.49575,1.24099,0.0721277,1.49987,-0.0746039,0.0776618,-0.941968,-0.942216
2.49676,1.24099,0.0531838,1.49992,-0.074566,0.0776785,-0.94149,-0.941682
2.49776,1.24099,0.0392154,1.49996,-0.0745381,0.0776907,-0.941137,-0.941289
2.49876,1.24099,0.0289157,1.49999,-0.0745175,0.0776984,-0.940877,-0.941
2.49976,1.24253,0.42272,1.5,-0.0753971,0.0772415,-0.951984,-0.949937
2.50076,1.24253,0.311695,1.5,-0.0751751,0.0772403,-0.94918,-0.949925
2.50176,1.24253,0.22983,1.49998,-0.0750113,0.0772347,-0.947113,-0.947772
2.50276,1.24253,0.169467,1.49994,-0.0748906,0.0772246,-0.945588,-0.946152
2.50377,1.24253,0.124957,1.4999,-0.0748016,0.0772101,-0.944465,-0.944898
2.50477,1.24253,0.092138,1.49983,-0.074736,0.0771912,-0.943636,-0.943957
2.50577,1.24253,0.0679385,1.49975,-0.0746876,0.0771677,-0.943025,-0.943262
2.50677,1.24253,0.0500949,1.49966,-0.0746519,0.0771398,-0.942574,-0.942748
2.50777,1.24253,0.0369377,1.49955,-0.0746256,0.0771075,-0.942242,-0.94237
2.50877,1.24253,0.0272363,1.49943,-0.0746062,0.0770707,-0.941997,-0.942091
2.50977,1.24253,0.0200828,1.49929,-0.0745918,0.0770295,-0.941816,-0.941885
2.51078,1.24253,0.0148082,1.49914,-0.0745813,0.0769838,-0.941683,-0.941733
2.51178,1.24253,0.0109189,1.49897,-0.0745735,0.0769337,-0.941585,-0.941621
2.51278,1.24253,0.00805112,1.49879,-0.0745678,0.0768791,-0.941512,-0.941538
2.51378,1.24253,0.00593654,1.49859,-0.0745636,0.07682,-0.941459,-0.941477
2.51478,1.24253,0.00437734,1.49838,-0.0745604,0.0767566,-0.94142,-0.941432
2.51578,1.24253,0.00322766,1.49816,-0.0745581,0.0766886,-0.94139,-0.941399
2.51678,1.24253,0.00237993,1.49792,-0.0745564,0.0766163,-0.941369,-0.941374
2.51778,1.24253,0.00175486,1.49766,-0.0745552,0.0765394,-0.941353,-0.941356
2.51879,1.24253,0.00129396,1.49739,-0.0745543,0.0764581,-0.941342,-0.941342
2.51979,1.24253,0.000954105,1.4971,-0.0745536,0.0763724,-0.941333,-0.941332
2.52079,1.24253,0.000703515,1.4968,-0.0745531,0.0762822,-0.941327,-0.941325
2.52179,1.24253,0.000518741,1.49649,-0.0745527,0.0761876,-0.941322,-0.941319
2.52279,1.24253,0.000382497,1.49616,-0.0745524,0.0760886,-0.941319,-0.941315
2.52379,1.24253,0.000282036,1.49581,-0.0745522,0.0759851,-0.941316,-0.941312
2.52479,1.24253,0.000207961,1.49545,-0.0745521,0.0758772,-0.941314,-0.94131
2.5258,1.24253,0.000153341,1.49508,-0.074552,0.0757648,-0.941313,-0.941308
2.5268,1.24253,0.000113067,1.49469,-0.0745519,0.075648,-0.941312,-0.941307
2.5278,1.24253,8.33708e-05,1.49428,-0.0745518,0.0755267,-0.941311,-0.941306
2.5288,1.24253,6.14739e-05,1.49386,-0.0745518,0.075401,-0.941311,-0.941305
2.5298,1.24253,4.53282e-05,1.49343,-0.0745518,0.0752709,-0.94131,-0.941304
2.5308,1.24253,3.3423e-05,1.49298,-0.0745517,0.0751363,-0.94131,-0.941304
2.5318,1.24253,2.46446e-05,1.49252,-0.0745517,0.0749973,-0.94131,-0.941303
2.5328,1.24253,1.81719e-05,1.49204,-0.0745517,0.0748539,-0.941309,-0.941303
2.53381,1.24253,1.33991e-05,1.49155,-0.0745517,0.0747061,-0.941309,-0.941302
2.53481,1.24253,9.87993e-06,1.49104,-0.0745517,0.0745538,-0.941309,-0.941302
2.53581,1.24253,7.28503e-06,1.49052,-0.0745517,0.0743971,-0.941309,-0.941302
2.53681,1.24253,5.37166e-06,1.48998,-0.0745517,0.074236,-0.941309,-0.941301
2.53781,1.24253,3.96082e-06,1.48943,-0.0745517,0.0740704,-0.941309,-0.941301
2.53881,1.24253,2.92054e-06,1.48886,-0.0745517,0.0739004,-0.941309,-0.941301
2.53981,1.24253,2.15348e-06,1.48828,-0.0745517,0.073726,-0.941309,-0.941301
2.54082,1.24253,1.58788e-06,1.48769,-0.0745517,0.0735472,-0.941309,-0.9413
2.54182,1.24253,1.17083e-06,1.48707,-0.0745517,0.073364,-0.941309,-0.9413
2.54282,1.24253,8.63319e-07,1.48645,-0.0745517,0.0731763,-0.941309,-0.9413
2.54382,1.24253,6.36574e-07,1.48581,-0.0745517,0.0729843,-0.941309,-0.941299
2.54482,1.24253,4.69381e-07,1.48515,-0.0745517,0.0727878,-0.941309,-0.941299
2.54582,1.24253,3.46101e-07,1.48448,-0.0745517,0.0725869,-0.941309,-0.941299
2.54682,1.24253,2.552e-07,1.4838,-0.0745517,0.0723816,-0.941309,-0.941299
2.54783,1.24253,1.88173e-07,1.4831,-0.0745517,0.0721719,-0.941309,-0.941299
2.54883,1.24253,1.38751e-07,1.48239,-0.0745517,0.0719578,-0.941309,-0.941298
2.54983,1.24253,1.02309e-07,1.48166,-0.0745517,0.0717393,-0.941309,-0.941298
2.55083,1.24253,7.54378e-08,1.48092,-0.0745517,0.0715164,-0.941309,-0.941298
2.55183,1.24253,5.56245e-08,1.48016,-0.0745517,0.0712891,-0.941309,-0.941289
2.55283,1.24253,4.10151e-08,1.47939,-0.0745517,0.0710574,-0.941309,-0.941258
2.55383,1.24253,3.02427e-08,1.4786,-0.0745517,0.0708213,-0.941309,-0.941224
2.55483,1.24253,2.22996e-08,1.4778,-0.0745517,0.0705809,-0.941309,-0.941189
2.55584,1.24253,1.64428e-08,1.47698,-0.0745517,0.070336,-0.941309,-0.941153
2.55684,1.24253,1.21242e-08,1.47615,-0.0745517,0.0700868,-0.941309,-0.941117
2.55784,1.24099,-0.401399,1.47531,-0.0736568,0.0702933,-0.93001,-0.931959
2.55884,1.24099,-0.295974,1.47445,-0.0738677,0.0700353,-0.932673,-0.931756
2.55984,1.24099,-0.218238,1.47357,-0.0740232,0.069773,-0.934636,-0.93376
2.56084,1.24099,-0.160919,1.47268,-0.0741378,0.0695062,-0.936083,-0.935332
2.56184,1.23946,-0.520054,1.47178,-0.0733275,0.0696953,-0.925852,-0.927366
2.56285,1.23946,-0.383465,1.47086,-0.0736007,0.0694198,-0.929301,-0.928043
2.56385,1.23946,-0.28275,1.46993,-0.0738021,0.0691398,-0.931845,-0.930695
2.56485,1.23793,-0.56383,1.46898,-0.0731479,0.0693159,-0.923585,-0.922534
2.56585,1.23793,-0.415743,1.46802,-0.0734441,0.0690273,-0.927324,-0.925814
2.56685,1.23639,-0.68422,1.46704,-0.0728151,0.0691945,-0.919382,-0.918761
2.56785,1.23639,-0.504514,1.46605,-0.0731745,0.0688972,-0.92392,-0.922176
2.56885,1.23486,-0.749675,1.46504,-0.0725921,0.0690557,-0.916567,-0.915744
2.56986,1.23332,-1.0062,1.46402,-0.071987,0.0692099,-0.908927,-0.919517
2.57086,1.23332,-0.741929,1.46299,-0.0725156,0.0688995,-0.915601,-0.913583
2.57186,1.23179,-0.973686,1.46194,-0.07196,0.0690451,-0.908586,-0.912051
2.57286,1.23179,-0.717953,1.46088,-0.0724715,0.068726,-0.915044,-0.912862
2.57386,1.23026,-0.907056,1.4598,-0.0720012,0.0688628,-0.909107,-0.907831
2.57486,1.22872,-1.12225,1.45871,-0.0714788,0.0689953,-0.90251,-0.91276
2.57586,1.22872,-0.827496,1.4576,-0.0720683,0.0686633,-0.909954,-0.907684
2.57686,1.22719,-0.987828,1.45648,-0.0716556,0.0687871,-0.904743,-0.903253
2.57787,1.22565,-1.18181,1.45534,-0.0711756,0.0689066,-0.898682,-0.908767
2.57887,1.22565,-0.871412,1.45419,-0.0717964,0.0685616,-0.90652,-0.90413
2.57987,1.22412,-1.04394,1.45303,-0.0713593,0.0686724,-0.901002,-0.900948
2.58087,1.22259,-1.22318,1.45185,-0.0709088,0.068779,-0.895313,-0.905356
2.58187,1.22259,-0.901919,1.45066,-0.0715513,0.068421,-0.903426,-0.900955
2.58287,1.22105,-1.06643,1.44945,-0.0711303,0.0685189,-0.898109,-0.897994
2.58387,1.22105,-0.786342,1.44823,-0.0716904,0.0681524,-0.905182,-0.902685
2.58488,1.21952,-0.935156,1.44699,-0.0713008,0.0682417,-0.900262,-0.898105
2.58588,1.21798,-1.11616,1.44574,-0.0708467,0.0683267,-0.894529,-0.897607
2.58688,1.21798,-0.823009,1.44448,-0.071433,0.0679473,-0.901932,-0.899445
2.58788,1.21645,-0.98452,1.4432,-0.071018,0.0680238,-0.896692,-0.895185
2.58888,1.21492,-1.17937,1.4419,-0.0705362,0.0680959,-0.890609,-0.900681
2.58988,1.21492,-0.869613,1.4406,-0.0711557,0.0677036,-0.898431,-0.896019
2.59088,1.21338,-1.01888,1.43927,-0.0707652,0.0677672,-0.893499,-0.891892
2.59189,1.21185,-1.2047,1.43794,-0.0703015,0.0678265,-0.887645,-0.897631
2.59289,1.21185,-0.888296,1.43659,-0.0709343,0.0674215,-0.895635,-0.893153
2.59389,1.21031,-1.05639,1.43522,-0.0705061,0.0674723,-0.890228,-0.890088
2.59489,1.20878,-1.23236,1.43384,-0.0700621,0.0675187,-0.884622,-0.89458
2.59589,1.20878,-0.908688,1.43245,-0.0707094,0.0671009,-0.892796,-0.890238
2.59689,1.20725,-1.07143,1.43104,-0.0702919,0.0671389,-0.887524,-0.887317
2.59789,1.20571,-1.24345,1.42962,-0.0698558,0.0671727,-0.882018,-0.89192
2.59889,1.20571,-0.916863,1.42819,-0.070509,0.0667421,-0.890265,-0.887658
2.5999,1.20418,-1.05372,1.42674,-0.0701433,0.0667673,-0.885647,-0.883871
2.6009,1.20264,-1.20359,1.42527,-0.0697515,0.0667884,-0.8807,-0.883469
2.6019,1.20264,-0.887473,1.42379,-0.0703837,0.0663451,-0.888683,-0.885908
2.6029,1.20111,-1.00973,1.4223,-0.0700472,0.0663576,-0.884434,-0.88195
2.6039,1.19958,-1.1222,1.4208,-0.0697302,0.066366,-0.880432,-0.878454
2.6049,1.19804,-1.22886,1.41928,-0.0694248,0.0663702,-0.876576,-0.875928
2.6059,1.19651,-1.35953,1.41774,-0.0690714,0.0663702,-0.872114,-0.881635
2.60691,1.19651,-1.00246,1.41619,-0.0697856,0.0659056,-0.881131,-0.878224
2.60791,1.19497,-1.09451,1.41463,-0.0695094,0.0658973,-0.877644,-0.874904
2.60891,1.19344,-1.18471,1.41306,-0.069237,0.0658845,-0.874204,-0.872023
2.60991,1.19191,-1.27495,1.41147,-0.0689645,0.0658677,-0.870763,-0.869957
2.61091,1.19037,-1.36671,1.40986,-0.0686889,0.0658467,-0.867284,-0.869606
2.61191,1.18884,-1.46118,1.40824,-0.068408,0.0658214,-0.863737,-0.873072
2.61291,1.18884,-1.07741,1.40661,-0.0691755,0.0653317,-0.873428,-0.870287
2.61391,1.1873,-1.14978,1.40497,-0.0689387,0.0652982,-0.870438,-0.867512
2.61492,1.18577,-1.22546,1.40331,-0.0686953,0.0652604,-0.867365,-0.865037
2.61592,1.18424,-1.28127,1.40163,-0.0684916,0.0652184,-0.864793,-0.862345
2.61692,1.1827,-1.34615,1.39994,-0.0682698,0.0651725,-0.861993,-0.860954
2.61792,1.18117,-1.39399,1.39824,-0.0680821,0.0651222,-0.859623,-0.858514
2.61892,1.17963,-1.45449,1.39653,-0.0678691,0.0650677,-0.856933,-0.858976
2.61992,1.1781,-1.5259,1.3948,-0.0676342,0.0650093,-0.853967,-0.863086
2.62092,1.17657,-1.57856,1.39306,-0.0674369,0.0649465,-0.851476,-0.860676
2.62193,1.17503,-1.61738,1.3913,-0.0672672,0.0648796,-0.849333,-0.858435
2.62293,1.17503,-1.19259,1.38953,-0.0681168,0.0643486,-0.86006,-0.856565
2.62393,1.1735,-1.2347,1.38774,-0.0679405,0.0642735,-0.857835,-0.854626
2.62493,1.17196,-1.26576,1.38595,-0.0677864,0.0641942,-0.855888,-0.85261
2.62593,1.17043,-1.31098,1.38413,-0.0676039,0.064111,-0.853584,-0.850968
2.62693,1.1689,-1.34433,1.38231,-0.0674451,0.0640235,-0.85158,-0.848903
2.62793,1.16736,-1.36892,1.38047,-0.0673039,0.063932,-0.849797,-0.847048
2.62894,1.16583,-1.38705,1.37862,-0.0671756,0.0638363,-0.848177,-0.845373
2.62994,1.16429,-1.42415,1.37675,-0.0670094,0.0637367,-0.846078,-0.844758
2.63094,1.16276,-1.4515,1.37487,-0.0668626,0.0636328,-0.844225,-0.842889
2.63194,1.16123,-1.47167,1.37298,-0.0667303,0.0635249,-0.842554,-0.841159
2.63294,1.15969,-1.48655,1.37107,-0.0666085,0.063413,-0.841016,-0.839574
2.63394,1.15816,-1.49751,1.36915,-0.0664945,0.063297,-0.839577,-0.838098
2.63494,1.15662,-1.5056,1.36721,-0.0663863,0.0631768,-0.838211,-0.836703
2.63594,1.15509,-1.51156,1.36527,-0.0662823,0.0630528,-0.836898,-0.835369
2.63695,1.15356,-1.51596,1.36331,-0.0661815,0.0629245,-0.835625,-0.834077
2.63795,1.15202,-1.5192,1.36133,-0.066083,0.0627922,-0.834381,-0.832817
2.63895,1.15049,-1.52159,1.35934,-0.0659861,0.062656,-0.833158,-0.831582
2.63995,1.14895,-1.49962,1.35734,-0.065938,0.0625156,-0.832551,-0.829436
2.64095,1.14742,-1.48342,1.35532,-0.0658784,0.0623712,-0.831798,-0.828657
2.64195,1.14589,-1.47148,1.3533,-0.0658102,0.0622229,-0.830937,-0.82782
